"Case Range","1",,,"2",,,"3",,,"4",,,"5",,,"6",,,"7",,,"8"
"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)",,"Time, s","R4_ (Z)"
"0.004125","10045800.4969",,"0.001375","12150515.8857",,"0.000825","17413957.7477",,"0.000589285714286","22458167.9924",,"0.000458333333333","26545944.8116",,"0.000375","29742676.0081",,"0.000317307692308","32230931.4148",,"0.000275","34162041.7082"
"0.00425","12746421.6233",,"0.00141666666667","14664790.0125",,"0.00085","19285688.0599",,"0.000607142857143","23816363.0577",,"0.000472222222222","27512330.5981",,"0.000386363636364","30410204.1803",,"0.000326923076923","32674822.3496",,"0.000283333333333","34446181.0053"
"0.004375","14831757.8714",,"0.00145833333333","17086003.3952",,"0.000875","21472729.1495",,"0.000625","25744550.3154",,"0.000486111111111","29196753.8552",,"0.000397727272727","31867875.2066",,"0.000336538461538","33926837.9369",,"0.000291666666667","35519223.5721"
"0.0045","15507948.7411",,"0.0015","18076451.6568",,"0.0009","22590824.4764",,"0.000642857142857","26954024.9058",,"0.0005","30458171.8878",,"0.000409090909091","33139693.1791",,"0.000346153846154","35176662.2582",,"0.0003","36727526.6786"
"0.004625","14973609.3133",,"0.00154166666667","17214836.5684",,"0.000925","21883652.045",,"0.000660714285714","26521294.8931",,"0.000513888888889","30302995.6456",,"0.000420454545455","33221388.8733",,"0.000355769230769","35446989.2374",,"0.000308333333333","37144480.8074"
"0.00475","13444563.6795",,"0.00158333333333","14487065.4909",,"0.00095","19105099.9961",,"0.000678571428571","24022027.8987",,"0.000527777777778","28179366.3865",,"0.000431818181818","31475445.2996",,"0.000365384615385","34047125.8296",,"0.000316666666667","36051462.4144"
"0.004875","9912612.78393",,"0.001625","8868299.27163",,"0.000975","13400924.7138",,"0.000696428571429","18724301.4908",,"0.000541666666667","23431314.4969",,"0.000443181818182","27294299.0158",,"0.000375","30403307.0215",,"0.000325","32900175.8337"
"0.005","7860552.6871",,"0.00166666666667","3107743.00827",,"0.001","6587936.99515",,"0.000714285714286","11816309.6779",,"0.000555555555556","16814357.719",,"0.000454545454545","21123380.746",,"0.000384615384615","24733223.7577",,"0.000333333333333","27736783.6006"
"0.005125","8816101.49492",,"0.00170833333333","261132.197419",,"0.001025","1685911.35859",,"0.000732142857143","5974662.81597",,"0.000569444444444","10622622.0891",,"0.000465909090909","14896950.474",,"0.000394230769231","18646190.3914",,"0.000341666666667","21887535.6167"
"0.00525","11881176.029",,"0.00175","578255.364711",,"0.00105","-421831.840131",,"0.00075","2375833.28281",,"0.000583333333333","6145939.38427",,"0.000477272727273","9920274.62016",,"0.000403846153846","13408054.8259",,"0.00035","16546273.5853"
