,"Case 1","Case 2","Case 3","Case 4","Case 5","Case 6","Case 7","Case 8","Case 9","Case 10","Case 11","Case 12","Case 13","Case 14","Case 15","Case 16","Case 17","Case 18","Case 19","Case 20","Case 21","Case 22","Case 23","Case 24","Case 25","Case 26","Case 27","Case 28","Case 29","Case 30"
"Total","847.167059133","847.030261746","846.913820381","846.833928819","846.804136737","3023.15257519","2343.88558981","1758.7256317","1348.9600201","1210.0737708","9079.42149721","6482.12120727","4366.05818565","3359.22579431","3038.44389299","16717.1874724","12732.167264","8593.68689867","6866.10544092","6387.19956363","25291.6354655","20373.8677049","14738.3463803","11830.1247886","11152.3601103","34292.4360367","28808.7246778","22409.3671289","18195.1934126","17347.8365446"
