"Case Range","1",,,"2",,,"3",,,"4",,,"5",,,"6",,,"7",,,"8"
"Time, s","R4_Node15004 (Absolute)",,"Time, s","R4_Node15004 (Absolute)",,"Time, s","R4_Node15004 (Absolute)",,"Time, s","R4_Node15004 (Absolute)",,"Time, s","R4_Node15004 (Absolute)",,"Time, s","R4_Node15004 (Absolute)",,"Time, s","R4_Node15004 (Absolute)",,"Time, s","R4_Node15004 (Absolute)"
"0","0.241769686668",,"0","0.241769689013",,"0","0.241769689013",,"0","0.241769689013",,"0","0.241769689013",,"0","0.241769689013",,"0","0.241769689013",,"0","0.241769689013"
"0.000125","0.246650200579",,"4.16666666667e-05","0.246476198644",,"2.5e-05","0.245924494913",,"1.78571428571e-05","0.245395321377",,"1.38888888889e-05","0.244941481441",,"1.13636363636e-05","0.244560650051",,"9.61538461538e-06","0.244241182418",,"8.33333333333e-06","0.243971615927"
"0.00025","0.244651410292",,"8.33333333333e-05","0.246296405022",,"5e-05","0.246665312996",,"3.57142857143e-05","0.246591893838",,"2.77777777778e-05","0.246359734623",,"2.27272727273e-05","0.246076535643",,"1.92307692308e-05","0.245786081603",,"1.66666666667e-05","0.24550662115"
"0.000375","0.234610483132",,"0.000125","0.238706823149",,"7.5e-05","0.240922593632",,"5.35714285714e-05","0.242166337225",,"4.16666666667e-05","0.242889834172",,"3.40909090909e-05","0.243317799319",,"2.88461538462e-05","0.243569485376",,"2.5e-05","0.24371206246"
"0.0005","0.219328238214",,"0.000166666666667","0.225579694716",,"0.0001","0.229733582906",,"7.14285714286e-05","0.232563758149",,"5.55555555556e-05","0.234568941305",,"4.54545454545e-05","0.236039332173",,"3.84615384615e-05","0.237149022846",,"3.33333333333e-05","0.238006829266"
"0.000625","0.202767104926",,"0.000208333333333","0.210619212118",,"0.000125","0.21630494073",,"8.92857142857e-05","0.220493693246",,"6.94444444444e-05","0.223672555705",,"5.68181818182e-05","0.226152017328",,"4.80769230769e-05","0.228131614758",,"4.16666666667e-05","0.229743689417"
"0.00075","0.188972002656",,"0.00025","0.197385229896",,"0.00015","0.203863206587",,"0.000107142857143","0.208871673222",,"8.33333333333e-05","0.212829289745",,"6.81818181818e-05","0.216026324038",,"5.76923076923e-05","0.218658528571",,"5e-05","0.220861660292"
"0.000875","0.178603057517",,"0.000291666666667","0.186956239191",,"0.000175","0.193717285486",,"0.000125","0.199113969506",,"9.72222222222e-05","0.203488227291",,"7.95454545455e-05","0.207100242478",,"6.73076923077e-05","0.210133036668",,"5.83333333333e-05","0.212716571661"
"0.001","0.171380939441",,"0.000333333333333","0.17951490721",,"0.0002","0.18629267176",,"0.000142857142857","0.191806598994",,"0.000111111111111","0.196339632587",,"9.09090909091e-05","0.200129385008",,"7.69230769231e-05","0.203348207116",,"6.66666666667e-05","0.206120202842"
"0.001125","0.165589040412",,"0.000375","0.173932649892",,"0.000225","0.180838099237",,"0.000160714285714","0.186467870357",,"0.000125","0.191103560691",,"0.000102272727273","0.194986662761",,"8.65384615385e-05","0.198293695913",,"7.5e-05","0.201151667609"
"0.00125","0.159345685313",,"0.000416666666667","0.168516482019",,"0.00025","0.175929604263",,"0.000178571428571","0.181914572806",,"0.000138888888889","0.186802705169",,"0.000113636363636","0.190867981342",,"9.61538461538e-05","0.19431072918",,"8.33333333333e-05","0.197273652284"
"0.001375","0.151566431073",,"0.000458333333333","0.161878178165",,"0.000275","0.170169129815",,"0.000196428571429","0.176826767721",,"0.000152777777778","0.182223955458",,"0.000125","0.186673600831",,"0.000105769230769","0.19040888095",,"9.16666666667e-05","0.193597363819"
"0.0015","0.142245773515",,"0.0005","0.153622572294",,"0.0003","0.162952727516",,"0.000214285714286","0.170502900461",,"0.000166666666667","0.176630617573",,"0.000136363636364","0.181666253061",,"0.000115384615385","0.185869356437",,"0.0001","0.18943284236"
"0.001625","0.132563573133",,"0.000541666666667","0.144591457417",,"0.000325","0.154799200101",,"0.000232142857143","0.163221336481",,"0.000180555555556","0.170130935525",,"0.000147727272727","0.175835945819",,"0.000125","0.18060141953",,"0.000108333333333","0.184634382687"
"0.00175","0.122167602753",,"0.000583333333333","0.134640189661",,"0.00035","0.145599184237",,"0.00025","0.154854365837",,"0.000194444444444","0.162566255124",,"0.000159090909091","0.168996019785",,"0.000134615384615","0.174396416388",,"0.000116666666667","0.17897780364"
"0.001875","0.110483285656",,"0.000625","0.12322532444",,"0.000375","0.134862132081",,"0.000267857142857","0.144944030357",,"0.000208333333333","0.153498221655",,"0.000170454545455","0.160721002726",,"0.000144230769231","0.166839518335",,"0.000125","0.172058795741"
"0.002","0.0976921581367",,"0.000666666666667","0.110424495377",,"0.0004","0.122569586224",,"0.000285714285714","0.133398203136",,"0.000222222222222","0.14277769026",,"0.000181818181818","0.150818632386",,"0.000153846153846","0.157705437613",,"0.000133333333333","0.163627838871"
"0.002125","0.0834777556648",,"0.000708333333333","0.0959731888936",,"0.000425","0.108449874163",,"0.000303571428571","0.119926831707",,"0.000236111111111","0.130094332266",,"0.000193181818182","0.138958916056",,"0.000163461538462","0.146650243612",,"0.000141666666667","0.153330472145"
"0.00225","0.0676943691987",,"0.00075","0.0797660095666",,"0.00045","0.0923966071342",,"0.000321428571429","0.104400474482",,"0.00025","0.115289807574",,"0.000204545454545","0.124956855531",,"0.000173076923077","0.133464262248",,"0.00015","0.140936819219"
