"Study title: SC_Tr_PWMPilot_2tone"
"Torque: Nm <Value> "
"Case Range","26","",""
"Time s","Torque"
"0.000166625976562","311.489627135"
"0.00016845703125","-98.1412475428"
"0.000170288085938","-487.900897299"
"0.000172119140625","172.600970883"
"0.000173950195313","673.866970493"
"0.00017578125","16.7356622627"
"0.000177612304688","-501.596571844"
"0.000179443359375","-481.895793628"
"0.000181274414063","552.706784211"
"0.00018310546875","323.431465462"
"0.000184936523437","-165.423504639"
"0.000186767578125","-782.351201395"
"0.000188598632812","267.705382427"
"0.0001904296875","410.313193421"
"0.000192260742187","-62.7514892391"
"0.000194091796875","-424.386639036"
"0.000195922851562","30.5064915828"
"0.00019775390625","459.038683892"
"0.000199584960938","34.4535641601"
"0.000201416015625","-417.216488657"
"0.000203247070313","-269.616622809"
"0.000205078125","740.013166103"
"0.000206909179688","172.060032476"
"0.000208740234375","-270.18395949"
"0.000210571289063","-612.083854163"
"0.00021240234375","375.899354166"
"0.000214233398437","527.190340695"
"0.000216064453125","-9.34561888896"
"0.000217895507812","-630.305151021"
"0.0002197265625","-199.693343558"
"0.000221557617187","440.229693187"
"0.000223388671875","84.9233611722"
"0.000225219726562","-267.073116516"
"0.00022705078125","-515.064947801"
"0.000228881835938","516.761549646"
"0.000230712890625","220.58990609"
"0.000232543945313","-235.192496893"
"0.000234375","-402.347278084"
"0.000236206054688","509.844478945"
"0.000238037109375","406.511482305"
"0.000239868164063","-52.7947594532"
"0.00024169921875","-572.458031437"
"0.000243530273438","-32.2532810677"
"0.000245361328125","658.555231435"
"0.000247192382812","95.3201500206"
"0.0002490234375","-412.184855051"
"0.000250854492188","-611.25743453"
"0.000252685546875","411.367781465"
"0.000254516601562","322.326615517"
"0.00025634765625","-121.170416421"
"0.000258178710938","-639.283794251"
"0.000260009765625","248.771447466"
"0.000261840820313","345.978684833"
"0.000263671875","-11.5798379245"
"0.000265502929687","-382.085809718"
"0.000267333984375","-23.3036273289"
"0.000269165039063","624.377147435"
"0.00027099609375","62.8619061051"
"0.000272827148437","-450.869980078"
"0.000274658203125","-380.46813969"
"0.000276489257813","697.120017219"
"0.0002783203125","333.027207411"
"0.000280151367187","-172.683640622"
"0.000281982421875","-706.448763005"
"0.000283813476563","190.374407772"
"0.00028564453125","493.522633692"
"0.000287475585937","26.9950089851"
"0.000289306640625","-493.707530982"
"0.000291137695312","-316.451455922"
"0.00029296875","430.598660301"
"0.000294799804688","146.958774329"
"0.000296630859375","-319.039642947"
"0.000298461914062","-438.913965122"
"0.00030029296875","724.685890156"
"0.000302124023438","206.334748738"
"0.000303955078125","-241.905220939"
"0.000305786132812","-488.152998346"
"0.0003076171875","470.45679745"
"0.000309448242188","557.392781051"
"0.000311279296875","-27.9420864444"
"0.000313110351562","-612.874051771"
"0.00031494140625","-240.52348977"
"0.000316772460938","570.130607629"
"0.000318603515625","168.222650845"
"0.000320434570313","-294.535936457"
"0.000322265625","-742.966426367"
"0.000324096679687","416.553884915"
"0.000325927734375","344.991194935"
"0.000327758789063","-187.701832226"
"0.00032958984375","-495.306767597"
"0.000331420898437","431.207889448"
"0.000333251953125","363.591807171"
"0.000335083007813","-53.4449955604"
"0.0003369140625","-473.735458802"
"0.000338745117187","9.63911790906"
"0.000340576171875","717.71933147"
"0.000342407226563","57.1015041129"
"0.00034423828125","-431.404924833"
"0.000346069335937","-552.45909947"
"0.000347900390625","516.004486847"
"0.000349731445313","397.588698712"
"0.0003515625","-105.318357618"
"0.000353393554688","-744.631849392"
"0.000355224609375","138.791231746"
"0.000357055664062","426.337491786"
"0.00035888671875","-16.3300032234"
"0.000360717773438","-374.361812995"
"0.000362548828125","-175.098034212"
"0.000364379882812","499.556445904"
"0.0003662109375","94.9558307814"
"0.000368041992188","-370.679964443"
"0.000369873046875","-343.821456704"
"0.000371704101562","706.992125145"
"0.00037353515625","245.758271732"
"0.000375366210938","-186.057427853"
"0.000377197265625","-610.940156356"
"0.000379028320312","253.839277195"
"0.000380859375","578.386978335"
"0.000382690429687","17.9298888345"
"0.000384521484375","-560.792804043"
"0.000386352539063","-361.685776761"
"0.00038818359375","437.303042758"
"0.000390014648437","161.524566684"
"0.000391845703125","-217.39546402"
"0.000393676757813","-606.182317304"
"0.0003955078125","474.686350756"
"0.000397338867187","266.781074695"
"0.000399169921875","-151.281919467"
"0.000401000976563","-403.578021648"
"0.00040283203125","345.978891366"
"0.000404663085937","485.555728095"
"0.000406494140625","-17.4468520888"
"0.000408325195313","-541.546925098"
"0.00041015625","-176.066586272"
"0.000411987304688","685.058874807"
"0.000413818359375","167.77726284"
"0.000415649414062","-330.644867781"
"0.00041748046875","-675.44555338"
"0.000419311523438","370.826769077"
"0.000421142578125","390.144441962"
"0.000422973632812","-65.0074711382"
"0.0004248046875","-605.973227634"
"0.000426635742188","67.8465840715"
"0.000428466796875","377.384264973"
"0.000430297851562","30.8978098801"
"0.00043212890625","-364.65821783"
"0.000433959960938","-210.837803064"
"0.000435791015625","680.257730399"
"0.000437622070312","114.221325583"
"0.000439453125","-387.82560883"
"0.000441284179688","-438.730325322"
"0.000443115234375","661.908620929"
"0.000444946289063","413.927972063"
"0.00044677734375","-105.022889493"
"0.000448608398437","-689.861617158"
"0.000450439453125","49.7801152562"
"0.000452270507813","528.375555902"
"0.0004541015625","60.0089744884"
"0.000455932617187","-430.609276063"
"0.000457763671875","-497.918525104"
"0.000459594726563","443.946049025"
"0.00046142578125","222.473503931"
"0.000463256835937","-286.820618467"
"0.000465087890625","-489.990415733"
"0.000466918945313","687.663959625"
"0.00046875","256.031947157"
"0.000470581054687","-164.007587192"
"0.000472412109375","-493.517889968"
"0.000474243164062","327.770472326"
"0.00047607421875","618.681248397"
"0.000477905273438","-9.82060346213"
"0.000479736328125","-561.769112478"
"0.000481567382812","-376.807581521"
"0.0004833984375","569.786170019"
"0.000485229492188","244.70757609"
"0.000487060546875","-225.794473641"
"0.000488891601562","-781.795024132"
"0.00049072265625","356.951184377"
"0.000492553710938","383.119299233"
"0.000494384765625","-123.351304888"
"0.000496215820313","-466.222557972"
"0.000498046875","236.553788765"
"0.000499877929687","413.922777447"
"0.000501708984375","-16.6642729048"
"0.000503540039063","-450.762596674"
"0.00050537109375","-144.417067717"
"0.000507202148438","740.55898462"
"0.000509033203125","109.109838836"
"0.000510864257812","-352.730366328"
"0.0005126953125","-596.117499928"
"0.000514526367187","459.010821328"
"0.000516357421875","467.824930215"
"0.000518188476563","-54.5170789019"
"0.00052001953125","-692.012902733"
"0.000521850585938","-26.1414062043"
"0.000523681640625","434.716984985"
"0.000525512695312","23.4201196575"
"0.00052734375","-320.396930824"
"0.000529174804687","-364.259218031"
"0.000531005859375","520.326352897"
"0.000532836914063","160.073666348"
"0.00053466796875","-312.275952805"
"0.000536499023437","-387.894757889"
"0.000538330078125","633.716550744"
"0.000540161132812","326.00501286"
"0.0005419921875","-110.84514927"
"0.000543823242188","-597.618058148"
"0.000545654296875","113.966272703"
"0.000547485351563","623.61742454"
"0.00054931640625","45.9886273013"
"0.000551147460937","-488.665897097"
"0.000552978515625","-505.412232352"
"0.000554809570312","432.228132121"
"0.000556640625","244.648885261"
"0.000558471679688","-173.331623508"
"0.000560302734375","-644.785755098"
"0.000562133789063","391.072064247"
"0.00056396484375","306.884960271"
"0.000565795898437","-74.9220374676"
"0.000567626953125","-394.745687594"
"0.000569458007813","164.356966641"
"0.0005712890625","559.448162725"
"0.000573120117188","14.9650782931"
"0.000574951171875","-501.364652566"
"0.000576782226562","-297.848442802"
"0.00057861328125","703.946045115"
"0.000580444335937","250.641166986"
"0.000582275390625","-248.806198778"
"0.000584106445313","-704.876824966"
"0.0005859375","299.608012458"
"0.000587768554688","447.077208428"
"0.000589599609375","-16.2806882551"
"0.000591430664062","-554.216500692"
"0.00059326171875","-126.350978652"
"0.000595092773438","408.124867335"
"0.000596923828125","78.7002019904"
"0.000598754882813","-344.916970701"
"0.0006005859375","-349.939318984"
"0.000602416992187","721.461940601"
"0.000604248046875","163.643680757"
"0.000606079101562","-317.548476774"
"0.00060791015625","-471.724859542"
"0.000609741210938","585.5328668"
"0.000611572265625","489.373979461"
"0.000613403320313","-56.146805658"
"0.000615234375","-656.123723604"
"0.000617065429687","-97.7076173978"
"0.000618896484375","556.568729434"
"0.000620727539062","103.932525879"
"0.00062255859375","-362.627263051"
"0.000624389648438","-647.788965279"
"0.000626220703125","443.665845504"
"0.000628051757812","292.70745946"
"0.0006298828125","-246.496447882"
"0.000631713867187","-510.964984072"
"0.000633544921875","590.118355519"
"0.000635375976563","311.573964334"
"0.00063720703125","-97.3749767705"
"0.000639038085938","-487.784915892"
"0.000640869140625","170.964831036"
"0.000642700195312","673.61021967"
"0.00064453125","17.2326177113"
"0.000646362304687","-501.46018695"
"0.000648193359375","-482.907944394"
"0.000650024414063","551.681504321"
"0.00065185546875","323.749947394"
"0.000653686523438","-164.641589233"
"0.000655517578125","-782.876883115"
"0.000657348632812","267.110501673"
"0.0006591796875","410.31461845"
"0.000661010742188","-61.9518220761"
"0.000662841796875","-423.521217232"
"0.000664672851563","30.1276198927"
"0.00066650390625","459.435698951"
"0.000668334960937","35.0235905364"
"0.000670166015625","-416.842967464"
"0.000671997070312","-270.228163348"
"0.000673828125","739.438937124"
"0.000675659179688","172.303098925"
"0.000677490234375","-269.553393425"
"0.000679321289063","-612.372777114"
"0.00068115234375","374.704444095"
"0.000682983398437","527.384169336"
"0.000684814453125","-8.94601856138"
"0.000686645507813","-629.931090617"
"0.0006884765625","-201.156657599"
"0.000690307617188","439.98905201"
"0.000692138671875","85.4130246315"
"0.000693969726562","-266.335332805"
"0.00069580078125","-515.445197177"
"0.000697631835937","517.026800021"
"0.000699462890625","220.689693687"
"0.000701293945313","-234.274970321"
"0.000703125","-402.925250155"
"0.000704956054688","509.145221744"
"0.000706787109375","406.834900246"
"0.000708618164062","-52.2811381707"
"0.00071044921875","-572.359255491"
"0.000712280273437","-33.6419195193"
"0.000714111328125","658.616014269"
"0.000715942382813","95.8390889639"
"0.0007177734375","-411.208247669"
"0.000719604492187","-612.774979235"
"0.000721435546875","410.90616071"
"0.000723266601562","322.755722255"
"0.00072509765625","-119.859979149"
"0.000726928710938","-640.041994177"
"0.000728759765625","248.120016954"
"0.000730590820313","345.886528039"
"0.000732421875","-10.7799154415"
"0.000734252929687","-382.336450708"
"0.000736083984375","-23.8326859958"
"0.000737915039062","624.652704513"
"0.00073974609375","63.3800604902"
"0.000741577148438","-450.171720256"
"0.000743408203125","-382.144955352"
"0.000745239257813","696.774749501"
"0.0007470703125","333.56431067"
"0.000748901367187","-171.096601376"
"0.000750732421875","-707.710728598"
"0.000752563476563","189.656915603"
"0.00075439453125","493.625450414"
"0.000756225585938","28.2353732454"
"0.000758056640625","-494.394172266"
"0.000759887695312","-317.061190354"
"0.00076171875","430.518959837"
"0.000763549804687","148.028775287"
"0.000765380859375","-319.195810959"
"0.000767211914063","-439.101302461"
"0.00076904296875","724.852669702"
"0.000770874023438","206.795326165"
"0.000772705078125","-240.835471521"
"0.000774536132812","-489.868563015"
"0.0007763671875","469.951542837"
"0.000778198242188","557.733217696"
"0.000780029296875","-26.5166395527"
"0.000781860351563","-613.567006981"
"0.00078369140625","-241.602391709"
"0.000785522460937","570.094190358"
"0.000787353515625","169.73963686"
"0.000789184570312","-295.21895997"
"0.000791015625","-743.604019107"
"0.000792846679688","416.53333399"
"0.000794677734375","345.764689799"
"0.000796508789063","-187.520450024"
"0.00079833984375","-495.772218481"
"0.000800170898437","431.198225619"
"0.000802001953125","363.937486889"
"0.000803833007812","-52.6847261482"
"0.0008056640625","-474.898225239"
"0.000807495117188","9.09709007644"
"0.000809326171875","717.811379758"
"0.000811157226562","58.5488550894"
"0.00081298828125","-431.819698265"
"0.000814819335937","-553.597120198"
"0.000816650390625","515.89664158"
"0.000818481445313","399.011242011"
"0.0008203125","-105.432746086"
"0.000822143554688","-745.118059537"
"0.000823974609375","138.633562597"
"0.000825805664062","426.8904623"
"0.00082763671875","-16.0032225199"
"0.000829467773437","-375.253304403"
"0.000831298828125","-175.210028738"
"0.000833129882813","499.6874464"
"0.0008349609375","95.8705602393"
"0.000836791992188","-371.235122512"
"0.000838623046875","-344.185960774"
"0.000840454101562","706.980076863"
"0.00084228515625","246.7036005"
"0.000844116210938","-186.293941291"
"0.000845947265625","-611.785694952"
"0.000847778320313","253.614886235"
"0.000849609375","579.225919116"
"0.000851440429687","18.4197294361"
"0.000853271484375","-561.661240666"
"0.000855102539062","-362.038801723"
"0.00085693359375","437.679031655"
"0.000858764648438","162.1419399"
"0.000860595703125","-218.169500812"
"0.000862426757813","-606.328195411"
"0.0008642578125","474.78012636"
"0.000866088867187","267.81320712"
"0.000867919921875","-151.568272086"
"0.000869750976563","-403.985235824"
"0.00087158203125","345.924807025"
"0.000873413085938","486.182536373"
"0.000875244140625","-17.5772836569"
"0.000877075195312","-542.078486681"
"0.00087890625","-176.427136186"
"0.000880737304687","685.599740087"
"0.000882568359375","168.421983729"
"0.000884399414063","-331.485761244"
"0.00088623046875","-675.782845837"
"0.000888061523438","371.043563239"
"0.000889892578125","390.816548635"
"0.000891723632812","-65.3763875865"
"0.0008935546875","-606.212289704"
"0.000895385742187","67.7566393552"
"0.000897216796875","378.406784792"
"0.000899047851563","30.8508143333"
"0.00090087890625","-365.152864346"
"0.000902709960937","-210.986694425"
"0.000904541015625","680.58460464"
"0.000906372070312","114.665240401"
"0.000908203125","-388.332405304"
"0.000910034179688","-439.117034911"
"0.000911865234375","662.380452031"
"0.000913696289063","414.450079106"
"0.00091552734375","-105.830425958"
"0.000917358398437","-690.16437809"
"0.000919189453125","49.7614265201"
"0.000921020507812","529.11351054"
"0.0009228515625","59.8101667036"
"0.000924682617188","-430.927452273"
"0.000926513671875","-498.051685929"
"0.000928344726563","444.603583688"
"0.00093017578125","222.596749176"
"0.000932006835937","-287.266537101"
"0.000933837890625","-490.067095653"
"0.000935668945313","687.797922932"
"0.0009375","256.682732778"
"0.000939331054688","-164.441764353"
"0.000941162109375","-493.879820123"
"0.000942993164062","328.026492112"
"0.00094482421875","619.145106606"
"0.000946655273437","-10.3878412372"
"0.000948486328125","-562.041564734"
"0.000950317382813","-376.94956312"
"0.0009521484375","570.633383568"
"0.000953979492188","244.643381485"
"0.000955810546875","-226.133539953"
"0.000957641601562","-781.931026962"
"0.00095947265625","357.284054597"
"0.000961303710938","383.218093308"
"0.000963134765625","-123.800323898"
"0.000964965820313","-466.36293309"
"0.000966796875","236.639748431"
"0.000968627929687","414.450000014"
"0.000970458984375","-16.9439167742"
"0.000972290039062","-451.008840528"
"0.00097412109375","-144.351510804"
"0.000975952148438","740.957297131"
"0.000977783203125","108.995378944"
"0.000979614257813","-352.96343395"
"0.0009814453125","-596.295942219"
"0.000983276367187","459.582866093"
"0.000985107421875","467.817622854"
"0.000986938476563","-54.6355176401"
"0.00098876953125","-692.159850175"
"0.000990600585938","-26.0566931191"
"0.000992431640625","434.903998817"
"0.000994262695312","23.2450395464"
"0.00099609375","-320.59863281"
"0.000997924804688","-364.164396264"
"0.000999755859375","520.680805181"
"0.00100158691406","159.962434243"
"0.00100341796875","-312.422714159"
"0.00100524902344","-388.018624605"
"0.00100708007813","634.036291835"
"0.00100891113281","325.861496704"
"0.0010107421875","-111.002854667"
"0.00101257324219","-597.759356127"
"0.00101440429688","114.266008234"
"0.00101623535156","623.665200224"
"0.00101806640625","45.9792086612"
"0.00101989746094","-488.850792633"
"0.00102172851562","-505.422857745"
"0.00102355957031","432.522251974"
"0.001025390625","244.498799554"
"0.00102722167969","-173.479027477"
"0.00102905273437","-644.839044166"
"0.00103088378906","391.127060658"
"0.00103271484375","307.025012419"
"0.00103454589844","-74.997542847"
"0.00103637695313","-394.872182561"
"0.00103820800781","164.567934093"
"0.0010400390625","559.477956549"
"0.00104187011719","14.9156483393"
"0.00104370117188","-501.481966111"
"0.00104553222656","-297.827850811"
"0.00104736328125","704.162874446"
"0.00104919433594","250.604378228"
"0.00105102539062","-248.964743543"
"0.00105285644531","-704.878535149"
"0.0010546875","299.895352947"
"0.00105651855469","447.148035574"
"0.00105834960937","-16.3486005834"
"0.00106018066406","-554.403484988"
"0.00106201171875","-126.297809449"
"0.00106384277344","408.205109141"
"0.00106567382813","78.6747225408"
"0.00106750488281","-345.03162264"
"0.0010693359375","-349.968706061"
"0.00107116699219","721.481786815"
"0.00107299804687","163.698399771"
"0.00107482910156","-317.66416722"
"0.00107666015625","-471.790691259"
"0.00107849121094","585.781077528"
"0.00108032226562","489.394684692"
"0.00108215332031","-56.2734808103"
"0.001083984375","-656.175461709"
"0.00108581542969","-97.4524375322"
"0.00108764648438","556.71101804"
"0.00108947753906","103.89883361"
"0.00109130859375","-362.848450938"
"0.00109313964844","-647.761320802"
"0.00109497070313","443.712710902"
"0.00109680175781","292.717233248"
"0.0010986328125","-246.604487018"
"0.00110046386719","-511.097731277"
"0.00110229492187","590.161778752"
"0.00110412597656","311.598765425"
"0.00110595703125","-97.4581117942"
"0.00110778808594","-487.870680235"
"0.00110961914062","171.206323943"
"0.00111145019531","673.704307288"
"0.00111328125","17.1768016796"
"0.00111511230469","-501.551584543"
"0.00111694335938","-482.773776645"
"0.00111877441406","551.851583531"
"0.00112060546875","323.740482627"
"0.00112243652344","-164.776476487"
"0.00112426757813","-782.85309287"
"0.00112609863281","267.201250738"
"0.0011279296875","410.346287448"
"0.00112976074219","-62.0432325223"
"0.00113159179687","-423.661610189"
"0.00113342285156","30.1832600091"
"0.00113525390625","459.411504723"
"0.00113708496094","34.9566171395"
"0.00113891601563","-416.947146296"
"0.00114074707031","-270.144274771"
"0.001142578125","739.551354927"
"0.00114440917969","172.278189547"
"0.00114624023438","-269.686737789"
"0.00114807128906","-612.348638045"
"0.00114990234375","374.884401409"
"0.00115173339844","527.386208915"
"0.00115356445312","-9.00744980631"
"0.00115539550781","-630.00869246"
"0.0011572265625","-200.947754051"
"0.00115905761719","440.037621917"
"0.00116088867187","85.353228348"
"0.00116271972656","-266.453637419"
"0.00116455078125","-515.381586697"
"0.00116638183594","517.011461142"
"0.00116821289063","220.688919924"
"0.00117004394531","-234.440356968"
"0.001171875","-402.842343723"
"0.00117370605469","509.251357162"
"0.00117553710938","406.802234625"
"0.00117736816406","-52.3759180052"
"0.00117919921875","-572.392126728"
"0.00118103027344","-33.4428467032"
"0.00118286132812","658.629709649"
"0.00118469238281","95.7634711756"
"0.0011865234375","-411.36166474"
"0.00118835449219","-612.544399582"
"0.00119018554688","410.977589232"
"0.00119201660156","322.699457921"
"0.00119384765625","-120.075577267"
"0.00119567871094","-639.912109927"
"0.00119750976563","248.219152853"
"0.00119934082031","345.908986541"
"0.001201171875","-10.9173833574"
"0.00120300292969","-382.302142792"
"0.00120483398437","-23.7590285403"
"0.00120666503906","624.632609974"
"0.00120849609375","63.2889828534"
"0.00121032714844","-450.29301087"
"0.00121215820312","-381.89277767"
"0.00121398925781","696.834532632"
"0.0012158203125","333.487553489"
"0.00121765136719","-171.342108613"
"0.00121948242188","-707.508960419"
"0.00122131347656","189.760378695"
"0.00122314453125","493.613437242"
"0.00122497558594","28.0275166693"
"0.00122680664063","-494.26285851"
"0.00122863769531","-316.97111879"
"0.00123046875","430.536741908"
"0.00123229980469","147.848392973"
"0.00123413085937","-319.172353863"
"0.00123596191406","-439.06424225"
"0.00123779296875","724.840483776"
"0.00123962402344","206.719942212"
"0.00124145507812","-241.024701684"
"0.00124328613281","-489.608221325"
"0.0012451171875","470.024826218"
"0.00124694824219","557.683945069"
"0.00124877929688","-26.7460710515"
"0.00125061035156","-613.440927194"
"0.00125244140625","-241.442905794"
"0.00125427246094","570.099867303"
"0.00125610351562","169.49055078"
"0.00125793457031","-295.09283676"
"0.001259765625","-743.497440523"
"0.00126159667969","416.541196813"
"0.00126342773437","345.63435056"
"0.00126525878906","-187.550310974"
"0.00126708984375","-495.697966036"
"0.00126892089844","431.199468891"
"0.00127075195313","363.882379831"
"0.00127258300781","-52.8154154691"
"0.0012744140625","-474.70911284"
"0.00127624511719","9.17709328862"
"0.00127807617188","717.798560724"
"0.00127990722656","58.3073878493"
"0.00128173828125","-431.735303087"
"0.00128356933594","-553.419742666"
"0.00128540039062","515.910790911"
"0.00128723144531","398.775252904"
"0.0012890625","-105.410446976"
"0.00129089355469","-745.030360384"
"0.00129272460937","138.656374363"
"0.00129455566406","426.797218053"
"0.00129638671875","-16.0631789021"
"0.00129821777344","-375.11030148"
"0.00130004882813","-175.193033871"
"0.00130187988281","499.66900898"
"0.0013037109375","95.7164159561"
"0.00130554199219","-371.13576268"
"0.00130737304688","-344.129368897"
"0.00130920410156","706.981807865"
"0.00131103515625","246.549805283"
"0.00131286621094","-186.240641186"
"0.00131469726562","-611.647208504"
"0.00131652832031","253.645354655"
"0.001318359375","579.084722521"
"0.00132019042969","18.3352637783"
"0.00132202148438","-561.51100267"
"0.00132385253906","-361.98456007"
"0.00132568359375","437.614922607"
"0.00132751464844","162.032730906"
"0.00132934570313","-218.04095603"
"0.00133117675781","-606.301234839"
"0.0013330078125","474.767719645"
"0.00133483886719","267.638540427"
"0.00133666992187","-151.511335695"
"0.00133850097656","-403.920496827"
"0.00134033203125","345.931301515"
"0.00134216308594","486.078576426"
"0.00134399414062","-17.5483149387"
"0.00134582519531","-541.984423243"
"0.00134765625","-176.372922035"
"0.00134948730469","685.503467649"
"0.00135131835938","168.309503"
"0.00135314941406","-331.338183216"
"0.00135498046875","-675.728058772"
"0.00135681152344","371.006135554"
"0.00135864257813","390.698790084"
"0.00136047363281","-65.3124717376"
"0.0013623046875","-606.167763878"
"0.00136413574219","67.7691527288"
"0.00136596679687","378.236881915"
"0.00136779785156","30.8659641579"
"0.00136962890625","-365.071877791"
"0.00137145996094","-210.962857893"
"0.00137329101563","680.527953181"
"0.00137512207031","114.592928414"
"0.001376953125","-388.24152259"
"0.00137878417969","-439.055098566"
"0.00138061523438","662.298769955"
"0.00138244628906","414.354068229"
"0.00138427734375","-105.690171952"
"0.00138610839844","-690.112589816"
"0.00138793945312","49.7615986273"
"0.00138977050781","528.986668706"
"0.0013916015625","59.8433666715"
"0.00139343261719","-430.86924289"
"0.00139526367187","-498.030088259"
"0.00139709472656","444.494339003"
"0.00139892578125","222.580299405"
"0.00140075683594","-287.19049981"
"0.00140258789063","-490.054099394"
"0.00140441894531","687.770495495"
"0.00140625","256.574361706"
"0.00140808105469","-164.362276577"
"0.00140991210938","-493.82093414"
"0.00141174316406","327.983732372"
"0.00141357421875","619.058990732"
"0.00141540527344","-10.2916738351"
"0.00141723632812","-561.991888322"
"0.00141906738281","-376.928903297"
"0.0014208984375","570.491508093"
"0.00142272949219","244.655790573"
"0.00142456054687","-226.074286531"
"0.00142639160156","-781.907895458"
"0.00142822265625","357.226290789"
"0.00143005371094","383.203870382"
"0.00143188476563","-123.723393506"
"0.00143371582031","-466.340173565"
"0.001435546875","236.624591626"
"0.00143737792969","414.359292291"
"0.00143920898437","-16.8941103763"
"0.00144104003906","-450.966834568"
"0.00144287109375","-144.363363124"
"0.00144470214844","740.886583459"
"0.00144653320312","109.015572859"
"0.00144836425781","-352.919854248"
"0.0014501953125","-596.267772205"
"0.00145202636719","459.48716141"
"0.00145385742188","467.81861693"
"0.00145568847656","-54.6145177517"
"0.00145751953125","-692.133802216"
"0.00145935058594","-26.0714452605"
"0.00146118164063","434.874148708"
"0.00146301269531","23.2745238209"
"0.00146484375","-320.56503691"
"0.00146667480469","-364.180272225"
"0.00146850585937","520.618411092"
"0.00147033691406","159.981176341"
"0.00147216796875","-312.396118432"
"0.00147399902344","-387.999080619"
"0.00147583007812","633.980491517"
"0.00147766113281","325.885548122"
"0.0014794921875","-110.973553762"
"0.00148132324219","-597.735591293"
"0.00148315429688","114.215871054"
"0.00148498535156","623.65620214"
"0.00148681640625","45.9806830333"
"0.00148864746094","-488.818460874"
"0.00149047851563","-505.422464173"
"0.00149230957031","432.474059464"
"0.001494140625","244.523964124"
"0.00149597167969","-173.453936358"
"0.00149780273437","-644.828921304"
"0.00149963378906","391.11553599"
"0.00150146484375","307.001003443"
"0.00150329589844","-74.9832830692"
"0.00150512695313","-394.851545952"
"0.00150695800781","164.53332926"
"0.0015087890625","559.470175252"
"0.00151062011719","14.9256678376"
"0.00151245117188","-501.461228021"
"0.00151428222656","-297.831847697"
"0.00151611328125","704.125188683"
"0.00151794433594","250.610226414"
"0.00151977539062","-248.936629842"
