"Study title: SC_Fq_M3_A2_noFP"
"Torque: Nm <Value> "
"Case Range","1","","","2","","","3","","","4","","","5","","","6","","","7","","","8","","","9","","","10","","","11","","","12","","","13","","","14","","","15","","","16","","","17","","","18","","","19","","","20","","","21","","","22","","","23","","","24","","","25","","","26","","","27","","","28","","","29","","","30","",""
"Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque"
"1066.6666667","0","-5.8701605539e-06","5.8701605539e-06","-0.12247087739","-0.122478096889","0.12247300599","0.122475968289","","1066.6666667","0","0.0541170271181","0.0541221929112","-0.140209304107","-0.140213649753","0.0860901919978","0.086093541833","","1066.6666667","0","0.100001088817","0.099998911183","-0.136602130867","-0.13660294989","0.0366009296508","0.0366041511061","","1066.6666667","0","0.130660899225","0.130651693751","-0.112198523592","-0.112195687126","-0.0184604971754","-0.0184578850811","","1066.6666667","0","0.141428763941","0.141413948533","-0.0707137072875","-0.0707076489498","-0.0707114752444","-0.0707098809929","","1066.6666667","0","-0.00186853430772","0.00186853430772","-112.80303223","-112.79497308","112.798940461","112.79906485","","1066.6666667","0","49.8423877694","49.8459338775","-129.137299041","-129.132241464","79.2904245941","79.290794264","","1066.6666667","0","92.0985944761","92.1014055239","-125.811584249","-125.810295128","33.710659735","33.7112196421","","1066.6666667","0","120.333605085","120.335293045","-103.332188391","-103.334879681","-17.0012371325","-17.0005929258","","1066.6666667","0","130.248940583","130.249197606","-65.1214145523","-65.1276545423","-65.124862573","-65.1242065215","","1066.6666667","0","0.00680529911363","-0.00680529911363","-225.498914806","-225.452146841","225.479032576","225.47202907","","1066.6666667","0","99.6349081263","99.6334959476","-258.142919603","-258.115738453","158.497965981","158.492288002","","1066.6666667","0","184.094520972","184.105479028","-251.487020453","-251.48353322","67.3870150214","67.383538652","","1066.6666667","0","240.527407313","240.549076354","-206.544484449","-206.565257484","-33.9830104138","-33.9837313204","","1066.6666667","0","260.342190257","260.371243408","-130.157435983","-130.19928085","-130.179433956","-130.177282877","","1066.6666667","0","0.0459615443495","-0.0459615443495","-338.236993724","-338.067124259","338.167945223","338.136172759","","1066.6666667","0","149.436763709","149.411722792","-387.171112913","-387.076662694","237.714582203","237.684706904","","1066.6666667","0","276.077123231","276.122876769","-377.161890128","-377.157337841","101.071327898","101.047900072","","1066.6666667","0","360.687306894","360.796762311","-309.73324199","-309.819173804","-50.9591295466","-50.9725238636","","1066.6666667","0","390.38611047","390.542618673","-195.150507869","-195.313856703","-195.231522177","-195.232842394","","1066.6666667","0","0.141763924309","-0.141763924309","-451.03337135","-450.623802969","450.860562128","450.79661219","","1066.6666667","0","199.252715699","199.175853228","-516.22190568","-516.014987479","316.942851526","316.865472705","","1066.6666667","0","368.029268177","368.170731823","-502.820340433","-502.847561833","134.773450385","134.694451881","","1066.6666667","0","480.776558819","481.115095923","-412.868907012","-413.126182644","-67.9138715521","-67.9826935341","","1066.6666667","0","520.330200261","520.813824358","-260.061992227","-260.510020083","-260.262083237","-260.309929073","","1066.6666667","0","0.551849673223","-0.551849673223","-564.231928613","-562.778302042","563.646979224","563.36325143","","1066.6666667","0","249.145235336","248.863416019","-645.443549833","-644.782460877","396.277814571","395.939544784","","1066.6666667","0","459.808475207","460.391524793","-628.392192376","-628.624384187","168.578937495","168.237639067","","1066.6666667","0","600.470074293","601.829165986","-515.673832285","-516.763931232","-84.7845747517","-85.0769020105","","1066.6666667","0","649.715454224","651.643865872","-324.448773531","-326.230886517","-325.240339292","-325.439320756"
"2000","0","-6.32296420893e-06","6.32296420893e-06","-0.122471582453","-0.122477391825","0.122474205337","0.122474768941","","2000","0","0.0541148613205","0.0541243587088","-0.140210111443","-0.140212842417","0.0860912008368","0.0860925329939","","2000","0","0.0999975426806","0.100002457319","-0.13660292142","-0.136602159337","0.0366015925143","0.0366034882426","","2000","0","0.130656502782","0.130656090194","-0.112199173817","-0.112195036902","-0.0184602752739","-0.0184581069826","","2000","0","0.141424199749","0.141418512725","-0.0707141217685","-0.0707072344688","-0.0707117351368","-0.0707096211005","","2000","0","-0.000437587956243","0.000437587956243","-112.805612406","-112.792392904","112.80001052","112.79799479","","2000","0","49.8423113514","49.8460102955","-129.140452139","-129.129088366","79.2914287431","79.2897901151","","2000","0","92.0969817784","92.1030182216","-125.814809099","-125.807070278","33.7114562319","33.7104231452","","2000","0","120.330738906","120.338159224","-103.335008427","-103.332059645","-17.0007867691","-17.0010432891","","2000","0","130.245215144","130.252923045","-65.1233857632","-65.1256833314","-65.1248040631","-65.1242650315","","2000","0","0.0130096604823","-0.0130096604823","-225.507884084","-225.443177562","225.481557966","225.46950368","","2000","0","99.6389181412","99.6294859326","-258.154408975","-258.104249081","158.500759405","158.489494577","","2000","0","184.095646952","184.104353048","-251.49914625","-251.471407424","67.3895864914","67.380967182","","2000","0","240.525514129","240.550969539","-206.555512793","-206.554229141","-33.9809713593","-33.9857703749","","2000","0","260.337591285","260.375842381","-130.165665875","-130.191050958","-130.178278852","-130.178437981","","2000","0","0.0701899127449","-0.0701899127449","-338.265349599","-338.038768384","338.172165778","338.131952204","","2000","0","149.459923536","149.388562965","-387.207209081","-387.040566526","237.72040894","237.678880166","","2000","0","276.095796862","276.104203138","-377.200363736","-377.118864234","101.077903686","101.041324284","","2000","0","360.698519149","360.785550055","-309.768055654","-309.78436014","-50.9528618886","-50.9787915217","","2000","0","390.388146269","390.540582873","-195.176400807","-195.287963765","-195.226470364","-195.237894207","","2000","0","0.187912700298","-0.187912700298","-451.077935344","-450.579238974","450.857940019","450.7992343","","2000","0","199.310995664","199.117573264","-516.292402531","-515.944490628","316.943758561","316.86456567","","2000","0","368.090839926","368.109160074","-502.906138864","-502.761763402","134.777825463","134.690076803","","2000","0","480.832155115","481.059499627","-412.956886223","-413.038203433","-67.9068700594","-67.9896950268","","2000","0","520.371167962","520.772856657","-260.138711679","-260.433300631","-260.253370876","-260.318641433","","2000","0","0.801338410741","-0.801338410741","-564.477301722","-562.532928932","563.63059039","563.379640265","","2000","0","249.42718598","248.581465374","-645.746250754","-644.479759956","396.278601466","395.938757889","","2000","0","460.080014469","460.119985531","-628.706285621","-628.310290942","168.596877845","168.219698717","","2000","0","600.689885518","601.609354761","-515.951528784","-516.486234733","-84.7521970734","-85.1092796887","","2000","0","649.850126266","651.50919383","-324.647772829","-326.031887219","-325.198537069","-325.481122979"
"3000","0","-3.51588233803e-06","3.51588233803e-06","-0.122471335915","-0.122477638363","0.122474774179","0.122474200099","","3000","0","0.0541171754105","0.0541220446188","-0.140210219045","-0.140212734815","0.0860920874342","0.0860916463965","","3000","0","0.0999990160537","0.100000983946","-0.136603366968","-0.136601713789","0.0366026625672","0.0366024181897","","3000","0","0.130656909769","0.130655683207","-0.112199890855","-0.112194319863","-0.0184591857","-0.0184591965565","","3000","0","0.141423479273","0.141419233201","-0.0707149983167","-0.0707063579206","-0.0707107907859","-0.0707105654514","","3000","0","0.00279891754328","-0.00279891754328","-112.80587712","-112.79212819","112.800501349","112.797503962","","3000","0","49.8452246445","49.8430970025","-129.141377384","-129.128163121","79.2922726211","79.288946237","","3000","0","92.0991644625","92.1008355375","-125.816272778","-125.805606599","33.7125212884","33.7093580887","","3000","0","120.331831256","120.337066874","-103.336781171","-103.330286901","-16.9996570235","-17.0021730347","","3000","0","130.245088838","130.253049351","-65.1252045189","-65.1238645757","-65.1237992333","-65.1252698613","","3000","0","0.0196421077976","-0.0196421077976","-225.508276263","-225.442785383","225.482457702","225.468603945","","3000","0","99.645798496","99.6226055778","-258.157293568","-258.101364488","158.502564431","158.487689552","","3000","0","184.101790158","184.098209842","-251.504228402","-251.466325271","67.3921124643","67.3784412091","","3000","0","240.529963364","240.546520303","-206.561954783","-206.54778715","-33.9781527019","-33.9885890323","","3000","0","260.339613221","260.373820445","-130.17249088","-130.184225953","-130.175545549","-130.181171284","","3000","0","0.0842293226157","-0.0842293226157","-338.268047003","-338.036070979","338.17293238","338.131185603","","3000","0","149.476982069","149.371504432","-387.217791543","-387.029984064","237.723868116","237.675420991","","3000","0","276.113141663","276.086858337","-377.216873078","-377.102354891","101.08329364","101.03593433","","3000","0","360.713621737","360.770447468","-309.7882093","-309.764206494","-50.9462229748","-50.9854304354","","3000","0","390.398696894","390.530032248","-195.197066952","-195.267297619","-195.219649948","-195.244714624","","3000","0","0.192559593514","-0.192559593514","-451.060678392","-450.596495927","450.852773512","450.804400806","","3000","0","199.331324156","199.097244771","-516.297966997","-515.938926162","316.941888374","316.866435857","","3000","0","368.123782383","368.076217617","-502.933885391","-502.734016875","134.779739548","134.688162718","","3000","0","480.872635143","481.019019599","-413.002424462","-412.992665194","-67.9015967028","-67.9949683834","","3000","0","520.41302767","520.730996949","-260.195131149","-260.376881161","-260.245511128","-260.326501181","","3000","0","0.833131932504","-0.833131932504","-564.472015362","-562.538215293","563.605253722","563.404976933","","3000","0","249.514386175","248.494265179","-645.807972671","-644.418038039","396.260839052","395.956520303","","3000","0","460.209344061","459.990655939","-628.825555989","-628.191020573","168.589330405","168.227246158","","3000","0","600.841600435","601.457639844","-516.110116882","-516.327646635","-84.7484034622","-85.1130732999","","3000","0","650.001176235","651.358143861","-324.821591294","-325.858068754","-325.183970512","-325.495689535"
"5000","0","-2.01689337806e-06","2.01689337806e-06","-0.122470986026","-0.122477988253","0.122474025494","0.122474948784","","5000","0","0.0541194363392","0.05411978369","-0.140210191031","-0.140212762829","0.0860919667209","0.0860917671098","","5000","0","0.100001689257","0.0999983107432","-0.136603663972","-0.136601416785","0.0366031785765","0.0366019021803","","5000","0","0.130659592433","0.130653000542","-0.112200468897","-0.112193741822","-0.0184581154181","-0.0184602668384","","5000","0","0.141425756714","0.141416955761","-0.0707157675329","-0.0707055887044","-0.070709320497","-0.0707120357403","","5000","0","0.00442502634955","-0.00442502634955","-112.805655449","-112.792349862","112.799767006","112.798238304","","5000","0","49.8477583089","49.840563338","-129.141827487","-129.127713018","79.2921763308","79.2890425273","","5000","0","92.1022147548","92.0977852452","-125.817324628","-125.804554749","33.7130711549","33.7088082222","","5000","0","120.334947863","120.333950267","-103.338275571","-103.328792501","-16.9985435122","-17.0032865461","","5000","0","130.247775894","130.250362295","-65.1269087971","-65.1221602975","-65.1222853646","-65.12678373","","5000","0","0.0217410612359","-0.0217410612359","-225.505383167","-225.445678479","225.479993213","225.471068433","","5000","0","99.6506459694","99.6177581044","-258.156974484","-258.101683572","158.501708091","158.488545891","","5000","0","184.108641676","184.091358324","-251.506491627","-251.464062047","67.3929626304","67.3775910431","","5000","0","240.537766957","240.53871671","-206.566416631","-206.543325302","-33.9757610223","-33.9909807119","","5000","0","260.347182493","260.366251173","-130.178493552","-130.178223281","-130.171959475","-130.184757357","","5000","0","0.0848011675367","-0.0848011675367","-338.255998647","-338.048119336","338.165883039","338.138234944","","5000","0","149.484801809","149.363684692","-387.213358068","-387.03441754","237.720534598","237.678754509","","5000","0","276.127037855","276.072962145","-377.220720103","-377.098507867","101.084143439","101.035084531","","5000","0","360.731503321","360.752565884","-309.799811724","-309.752604071","-50.9412586959","-50.9903947144","","5000","0","390.417783094","390.510946048","-195.214628147","-195.249736425","-195.211334547","-195.253030024","","5000","0","0.181298600831","-0.181298600831","-451.021284771","-450.635889547","450.834813083","450.822361235","","5000","0","199.337118957","199.091449971","-516.27659876","-515.960294399","316.929501943","316.878822288","","5000","0","368.145666781","368.054333219","-502.933453452","-502.734448814","134.774520119","134.693382147","","5000","0","480.907387629","480.984267113","-413.023254694","-412.971834962","-67.8986598525","-67.9979052337","","5000","0","520.455283947","520.688740672","-260.23403178","-260.33798053","-260.234845322","-260.337166988","","5000","0","0.760661055966","-0.760661055966","-564.344214487","-562.666016168","563.560042421","563.450188233","","5000","0","249.513464806","248.495186548","-645.753286938","-644.472723771","396.220069641","395.997289714","","5000","0","460.280081921","459.919918079","-628.852137624","-628.164438939","168.559047336","168.257529227","","5000","0","600.973255417","601.325984862","-516.214003848","-516.223759669","-84.7635226055","-85.0979541567","","5000","0","650.173668147","651.185651949","-324.986945004","-325.692715044","-325.181613877","-325.498046171"
"6000","0","-2.17669512953e-06","2.17669512953e-06","-0.122470942938","-0.122478031341","0.122473462445","0.122475511833","","6000","0","0.0541194461716","0.0541197738576","-0.140210361342","-0.140212592518","0.0860915403354","0.0860921934954","","6000","0","0.100001869736","0.0999981302637","-0.136604021015","-0.136601059742","0.0366029647062","0.0366021160507","","6000","0","0.130659910184","0.130652682791","-0.112200957215","-0.112193253504","-0.0184580791866","-0.0184603030699","","6000","0","0.141426174641","0.141416537833","-0.0707163156019","-0.0707050406354","-0.0707090502263","-0.070712306011","","6000","0","0.00429798531599","-0.00429798531599","-112.805567391","-112.79243792","112.799205789","112.798799521","","6000","0","49.8478296032","49.8404920438","-129.142044527","-129.127495978","79.2917776011","79.2894412571","","6000","0","92.1024807597","92.0975192403","-125.817812816","-125.804066561","33.7128917194","33.7089876577","","6000","0","120.335361287","120.333536843","-103.338960106","-103.328107966","-16.9984744057","-17.0033556525","","6000","0","130.2482748","130.24986339","-65.1276887713","-65.1213803233","-65.1219773512","-65.1270917434","","6000","0","0.0209870766548","-0.0209870766548","-225.504278281","-225.446783365","225.478428922","225.472632724","","6000","0","99.6505232132","99.6178808606","-258.156759544","-258.101898512","158.500577434","158.489676549","","6000","0","184.10914452","184.09085548","-251.507006932","-251.463546741","67.3922522625","67.3783014109","","6000","0","240.538835811","240.537647857","-206.567672557","-206.542069377","-33.9758600972","-33.9908816371","","6000","0","260.348653562","260.364780103","-130.180318283","-130.17639855","-130.171415753","-130.18530108","","6000","0","0.0822746055663","-0.0822746055663","-338.250979582","-338.053138401","338.161490312","338.142627671","","6000","0","149.483847479","149.364639022","-387.209563442","-387.038212165","237.716422789","237.682866318","","6000","0","276.127879195","276.072120805","-377.219143625","-377.100084345","101.081317126","101.037910844","","6000","0","360.733961578","360.750107627","-309.800563787","-309.751852008","-50.9424749798","-50.9891784305","","6000","0","390.421543576","390.507185566","-195.217623148","-195.246741423","-195.210758204","-195.253606367","","6000","0","0.177093532875","-0.177093532875","-451.011172039","-450.646002279","450.826187338","450.830986981","","6000","0","199.335890012","199.092678916","-516.268504469","-515.96838869","316.921422195","316.886902036","","6000","0","368.147627099","368.052372901","-502.928888793","-502.739013474","134.768486254","134.699416012","","6000","0","480.9122341","480.979420642","-413.022917877","-412.972171779","-67.901720892","-67.9948441942","","6000","0","520.462330007","520.681694612","-260.237839988","-260.334172321","-260.234631356","-260.337380954","","6000","0","0.729617086432","-0.729617086432","-564.299157356","-562.711073298","563.543012222","563.467218433","","6000","0","249.499452268","248.509199087","-645.723098646","-644.502912064","396.202091919","396.015267437","","6000","0","460.285300682","459.914699318","-628.841762226","-628.174814336","168.543169888","168.273406674","","6000","0","600.996860094","601.302380185","-516.224881717","-516.2128818","-84.7749733455","-85.0865034167","","6000","0","650.212106492","651.147213604","-325.017421638","-325.66223841","-325.186945354","-325.492714693"
"10000","0","-5.46512608608e-07","5.46512608608e-07","-0.122469238468","-0.122479735811","0.122471653602","0.122477320677","","10000","0","0.0541210627919","0.0541181572373","-0.140209756369","-0.140213197491","0.0860898547744","0.0860938790563","","10000","0","0.100003221068","0.0999967789316","-0.136604608997","-0.13660047176","0.0366016419296","0.0366034388273","","10000","0","0.13066078699","0.130651805985","-0.112202643471","-0.112191567248","-0.0184588482878","-0.0184595339687","","10000","0","0.141426436958","0.141416275516","-0.0707188449398","-0.0707025112975","-0.0707091262544","-0.070712229983","","10000","0","0.00590138247386","-0.00590138247386","-112.803650302","-112.794355008","112.797368879","112.800636431","","10000","0","49.8494746018","49.8388470451","-129.141351672","-129.128188833","79.2900954881","79.29112337","","10000","0","92.103923184","92.096076816","-125.818454137","-125.80342524","33.7116246943","33.7102546828","","10000","0","120.336373347","120.332524783","-103.340833502","-103.32623457","-16.9991358226","-17.0026942357","","10000","0","130.248701069","130.24943712","-65.1305086656","-65.1185604289","-65.1219286329","-65.1271404617","","10000","0","0.0232018517315","-0.0232018517315","-225.49898215","-225.452079496","225.473927468","225.477134179","","10000","0","99.6531212472","99.6152828266","-258.15373892","-258.104919137","158.495977559","158.494276423","","10000","0","184.111753142","184.088246858","-251.506906757","-251.463646916","67.3884315243","67.3821221491","","10000","0","240.541040694","240.535442973","-206.5704327","-206.539309233","-33.9783882994","-33.9883534348","","10000","0","260.350149234","260.363284432","-130.185472312","-130.171244521","-130.172329014","-130.184387819","","10000","0","0.0834374612223","-0.0834374612223","-338.239495583","-338.0646224","338.150998178","338.153119804","","10000","0","149.486132285","149.362354216","-387.200151858","-387.04762375","237.704466584","237.694822522","","10000","0","276.130925325","276.069074675","-377.213119604","-377.106108366","101.069605154","101.049622815","","10000","0","360.737272838","360.746796367","-309.798766485","-309.75364931","-50.9522201043","-50.9794333059","","10000","0","390.424652414","390.504076728","-195.220385975","-195.243978596","-195.217013542","-195.247351029","","10000","0","0.173719620607","-0.173719620607","-450.991055954","-450.666118365","450.808010271","450.849164048","","10000","0","199.33615985","199.092409077","-516.249887505","-515.987005653","316.899179586","316.909144645","","10000","0","368.151487024","368.048512976","-502.914362074","-502.753540192","134.745323297","134.72257897","","10000","0","480.919053661","480.972601081","-413.014550021","-412.980539635","-67.9224015685","-67.9741635177","","10000","0","520.4710844","520.672940219","-260.237100994","-260.334911315","-260.249490505","-260.322521804","","10000","0","0.675866730777","-0.675866730777","-564.217081641","-562.793149013","563.510847176","563.499383478","","10000","0","249.468111102","248.540540253","-645.656459862","-644.569550848","396.160192006","396.057167349","","10000","0","460.281106902","459.918893098","-628.800558584","-628.216017978","168.497794017","168.318782546","","10000","0","601.020475207","601.278765072","-516.215481286","-516.222282231","-84.8168683334","-85.0446084288","","10000","0","650.259911665","651.099408431","-325.041271902","-325.638388146","-325.218908926","-325.460751122"
"15000","0","1.66106499806e-06","-1.66106499806e-06","-0.122465369268","-0.122483605011","0.122470266232","0.122478708046","","15000","0","0.0541245423815","0.0541146776477","-0.140206478261","-0.140216475599","0.0860881347633","0.0860955990675","","15000","0","0.100007457845","0.0999925421552","-0.136602458513","-0.136602622244","0.0365998536755","0.0366052270814","","15000","0","0.130665128422","0.130647464553","-0.112201957454","-0.112192253265","-0.0184604330802","-0.0184579491763","","15000","0","0.141430237426","0.141412475049","-0.0707196952398","-0.0707016609975","-0.0707102810481","-0.0707110751892","","15000","0","0.0079945343336","-0.0079945343336","-112.799778618","-112.798226692","112.795900818","112.802104492","","15000","0","49.8528485015","49.8354731454","-129.138091065","-129.13144944","79.2883146464","79.2929042117","","15000","0","92.1080412276","92.0919587724","-125.816288131","-125.805591246","33.709804031","33.7120753461","","15000","0","120.340624353","120.328273777","-103.340100141","-103.326967931","-17.0007190325","-17.0011110257","","15000","0","130.252448404","130.245689785","-65.1313189038","-65.1177501908","-65.1230409715","-65.1260281231","","15000","0","0.0270702177097","-0.0270702177097","-225.491403245","-225.459658402","225.471346913","225.479714733","","15000","0","99.659616314","99.6087877598","-258.14727442","-258.111383636","158.49250334","158.497750643","","15000","0","184.119860668","184.080139332","-251.502396681","-251.468156992","67.3844727884","67.386080885","","15000","0","240.549557543","240.526926124","-206.568635234","-206.541106699","-33.9821832577","-33.9845584765","","15000","0","260.357715247","260.355718419","-130.186629832","-130.170087001","-130.175360434","-130.181356399","","15000","0","0.0893306592437","-0.0893306592437","-338.231546043","-338.072571939","338.149587548","338.154530435","","15000","0","149.495695576","149.352790925","-387.192224641","-387.055550966","237.699711424","237.699577683","","15000","0","276.142699002","276.057300998","-377.206398018","-377.112829952","101.062205983","101.057021987","","15000","0","360.749456147","360.734613058","-309.794230491","-309.758185303","-50.9611684018","-50.9704850084","","15000","0","390.435408185","390.493320957","-195.218721019","-195.245643552","-195.226172829","-195.238191742","","15000","0","0.17927608954","-0.17927608954","-450.984167227","-450.673007091","450.80904476","450.848129559","","15000","0","199.347256431","199.081312497","-516.241845636","-515.995047522","316.893319453","316.915004778","","15000","0","368.166432498","368.033567502","-502.906413136","-502.76148913","134.733483704","134.734418562","","15000","0","480.935604044","480.956050698","-413.007934362","-412.987155294","-67.9384047722","-67.958160314","","15000","0","520.486626979","520.65739764","-260.232782462","-260.339229848","-260.267191017","-260.304821293","","15000","0","0.666149668351","-0.666149668351","-564.194393414","-562.815837241","563.511467836","563.498762819","","15000","0","249.469725185","248.53892617","-645.634750374","-644.591260336","396.149522347","396.067837008","","15000","0","460.293749556","459.906250444","-628.78269503","-628.233881532","168.477075056","168.339501506","","15000","0","601.042240517","601.256999763","-516.20439669","-516.233366827","-84.8443477447","-85.0171290174","","15000","0","650.287480919","651.071839177","-325.03857949","-325.641080558","-325.248991037","-325.430669011"
"20000","0","4.98201023528e-07","-4.98201023528e-07","-0.122462146379","-0.122486827899","0.122469869419","0.122479104859","","20000","0","0.0541251306898","0.0541140893394","-0.140203008634","-0.140219945226","0.0860871743658","0.0860965594649","","20000","0","0.100009675132","0.0999903248678","-0.136599229091","-0.136605851666","0.0365984620542","0.0366066187027","","20000","0","0.130668656132","0.130643936844","-0.112199463714","-0.112194747004","-0.0184620519689","-0.0184563302876","","20000","0","0.141434491155","0.14140822132","-0.0707183256503","-0.070703030587","-0.0707118378144","-0.0707095184229","","20000","0","0.00683482330797","-0.00683482330797","-112.796717213","-112.801288097","112.795451612","112.802553699","","20000","0","49.8533554693","49.8349661776","-129.134742126","-129.134798379","79.2872937585","79.2939250996","","20000","0","92.1101514307","92.0898485693","-125.813170366","-125.808709011","33.7083659978","33.7135133793","","20000","0","120.344010495","120.324887635","-103.337682893","-103.329385179","-17.002356308","-16.9994737502","","20000","0","130.256581328","130.241556861","-65.1299686033","-65.1191004913","-65.124620703","-65.1244483916","","20000","0","0.0247223715192","-0.0247223715192","-225.486099947","-225.464961699","225.47140311","225.479658536","","20000","0","99.6606096396","99.6077944342","-258.141128956","-258.1175291","158.491105404","158.499148578","","20000","0","184.124103202","184.075896798","-251.496643927","-251.473909747","67.3820723033","67.3884813701","","20000","0","240.556376446","240.520107221","-206.564055054","-206.545686879","-33.9852933513","-33.9814483829","","20000","0","260.366102716","260.34733095","-130.183992753","-130.17272408","-130.178657051","-130.178059782","","20000","0","0.0864480266395","-0.0864480266395","-338.226608921","-338.077509061","338.152919924","338.151198059","","20000","0","149.49767984","149.35080666","-387.185941986","-387.061833622","237.700519862","237.698769245","","20000","0","276.149244617","276.050755383","-377.199870883","-377.119357087","101.06051649","101.05871148","","20000","0","360.759690322","360.724378883","-309.788644079","-309.763771716","-50.9650255432","-50.966627867","","20000","0","390.447655982","390.481073161","-195.214633864","-195.249730707","-195.231792443","-195.232572128","","20000","0","0.173898666085","-0.173898666085","-450.980688003","-450.676486316","450.817852224","450.839322094","","20000","0","199.348934988","199.079633939","-516.237098495","-515.999794664","316.89806731","316.910256921","","20000","0","368.174934927","368.025065073","-502.901334752","-502.766567514","134.733637265","134.734265001","","20000","0","480.949629791","480.942024951","-413.003323296","-412.99176636","-67.9428369148","-67.9537281713","","20000","0","520.50409537","520.639929249","-260.229266393","-260.342745917","-260.275656043","-260.296356266","","20000","0","0.654167824725","-0.654167824725","-564.188682755","-562.8215479","563.524752974","563.48547768","","20000","0","249.468437275","248.540214079","-645.629226806","-644.596783904","396.156750384","396.060608971","","20000","0","460.303398304","459.896601696","-628.77850749","-628.238069073","168.477409382","168.339167181","","20000","0","601.061305213","601.237935066","-516.201947122","-516.235816395","-84.8511007026","-85.0103760596","","20000","0","650.313113503","651.046206592","-325.038296917","-325.641363131","-325.26181182","-325.417848228"
"Circuit Electric Power: W <Value> "
"Case Range","1","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","8","","","","","","","","","","","","","","","","","","","","","","","9","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","11","","","","","","","","","","","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","13","","","","","","","","","","","","","","","","","","","","","","","14","","","","","","","","","","","","","","","","","","","","","","","15","","","","","","","","","","","","","","","","","","","","","","","16","","","","","","","","","","","","","","","","","","","","","","","17","","","","","","","","","","","","","","","","","","","","","","","18","","","","","","","","","","","","","","","","","","","","","","","19","","","","","","","","","","","","","","","","","","","","","","","20","","","","","","","","","","","","","","","","","","","","","","","21","","","","","","","","","","","","","","","","","","","","","","","22","","","","","","","","","","","","","","","","","","","","","","","23","","","","","","","","","","","","","","","","","","","","","","","24","","","","","","","","","","","","","","","","","","","","","","","25","","","","","","","","","","","","","","","","","","","","","","","26","","","","","","","","","","","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","28","","","","","","","","","","","","","","","","","","","","","","","29","","","","","","","","","","","","","","","","","","","","","","","30","","","","","","","","","","","","","","","","","","","","","",""
