"Study title: REF_Fq_M3_A3_FP"
"Torque: Nm <Value> "
"Case Range","1","","","2","","","3","","","4","","","5","","","6","","","7","","","8","","","9","","","10","","","11","","","12","","","13","","","14","","","15","","","16","","","17","","","18","","","19","","","20","","","21","","","22","","","23","","","24","","","25","","","26","","","27","","","28","","","29","","","30","",""
"Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque","","Frequency Hz","Torque"
"3000","0","-7.8356715313e-06","7.8356715313e-06","-0.0612290911059","-0.0612453960333","0.0612385301968","0.0612359569424","","3000","0","0.0270564475518","0.0270631624628","-0.0701017021953","-0.0701097747347","0.0430468393446","0.0430450275708","","3000","0","0.0500015660791","0.0499984339209","-0.0683020517767","-0.0683004886018","0.0183017791327","0.0183007612457","","3000","0","0.0653342927236","0.065322003764","-0.0561039866971","-0.0560931186622","-0.009229502997","-0.00922968813125","","3000","0","0.0707205142475","0.0707008419898","-0.0353646039012","-0.0353460742175","-0.0353556788117","-0.035354999307","","3000","0","-0.0147753462582","0.0147753462582","-56.3889451291","-56.410057526","56.4039056238","56.3950970313","","3000","0","24.916935995","24.9272248285","-64.562150889","-64.5726193635","39.6470968579","39.6435125712","","3000","0","46.0508332235","46.0491667765","-62.9051694627","-62.9057702259","16.8554965456","16.855443143","","3000","0","60.1685653285","60.1658837366","-51.6672637584","-51.6662702776","-8.50058030178","-8.50033472734","","3000","0","65.1257005251","65.1233685695","-32.5632141124","-32.5613204348","-32.5620841763","-32.562450371","","3000","0","-0.0861400626507","0.0861400626507","-112.657308797","-112.818222026","112.749192087","112.726338736","","3000","0","49.8094649211","49.8247371158","-129.06243978","-129.066889248","79.2530393945","79.2420875967","","3000","0","92.0548309836","92.0451690164","-125.74722492","-125.738051916","33.6939680688","33.6913087679","","3000","0","120.27001457","120.268227263","-103.277243532","-103.277627434","-16.9915931246","-16.9917777426","","3000","0","130.179619183","130.177097649","-65.0896082638","-65.0887501527","-65.089095882","-65.0892625344","","3000","0","-0.238843484326","0.238843484326","-168.845246524","-169.306812467","169.089381192","169.062677799","","3000","0","74.6652750655","74.7589681848","-193.527693997","-193.596193806","118.86574255","118.833902003","","3000","0","138.096915515","138.003084485","-188.625877008","-188.533736977","50.5332686476","50.5263453373","","3000","0","180.373273889","180.368760713","-154.888175311","-154.888032586","-25.4827002798","-25.4831264253","","3000","0","195.233470388","195.230894183","-97.6161276704","-97.6160546152","-97.6159642819","-97.6162180037","","3000","0","-0.208708518314","0.208708518314","-225.245558472","-225.583028687","225.451553346","225.377033814","","3000","0","99.5656071254","99.6486773384","-258.039239779","-258.079206801","158.475007744","158.429154372","","3000","0","184.109824272","183.990175728","-251.486002224","-251.347948909","67.3808597293","67.3530914038","","3000","0","240.480629803","240.465197568","-206.502751188","-206.49479364","-33.9739893788","-33.9742931643","","3000","0","260.287685672","260.284326638","-130.142690167","-130.143315988","-130.143211587","-130.142794568","","3000","0","-0.323184740735","0.323184740735","-281.461673797","-282.04344153","281.805310177","281.69980515","","3000","0","124.434243083","124.570082595","-322.505375084","-322.607630271","198.076870522","198.031809156","","3000","0","230.150508391","229.949491609","-314.371186251","-314.13710203","84.2252877399","84.1830005414","","3000","0","300.596779753","300.552840387","-258.132284545","-258.086597214","-42.4613977438","-42.4693406373","","3000","0","325.341564001","325.338096046","-162.669530801","-162.670299223","-162.669792081","-162.670037943"
"5000","0","-1.14853654073e-05","1.14853654073e-05","-0.0612259087341","-0.0612485784051","0.0612387536318","0.0612357335073","","5000","0","0.0270525322445","0.0270670777702","-0.0700982170279","-0.0701132599021","0.0430471212176","0.0430447456978","","5000","0","0.049997997321","0.050002002679","-0.0682988142098","-0.0683037261687","0.0183020527778","0.0183004876007","","5000","0","0.0653316541213","0.0653246423664","-0.056101557856","-0.0560955475033","-0.00922921846957","-0.00922997265868","","5000","0","0.0707191584563","0.0707021977811","-0.035363308161","-0.0353473699576","-0.0353554542052","-0.0353552239135","","5000","0","-0.0235265908544","0.0235265908544","-56.3819242772","-56.417078378","56.4048527772","56.394149878","","5000","0","24.909512638","24.9346481854","-64.5554576073","-64.5793126452","39.6478960077","39.6427134213","","5000","0","46.0485608268","46.0514391732","-62.9027429191","-62.9081967694","16.8552905702","16.8556491184","","5000","0","60.1680358951","60.16641317","-51.6666715103","-51.6668625257","-8.50079932346","-8.50011570566","","5000","0","65.1253274339","65.1237416606","-32.5627670351","-32.5617675121","-32.5622129199","-32.5623216274","","5000","0","-0.123239527822","0.123239527822","-112.618678401","-112.856852422","112.749211892","112.726318932","","5000","0","49.7573503195","49.8768517174","-129.015628111","-129.113700917","79.2553467337","79.2397802575","","5000","0","92.0506702157","92.0493297843","-125.744983786","-125.740293051","33.694950224","33.6903266128","","5000","0","120.268804572","120.269437262","-103.276019538","-103.278851428","-16.9920318757","-16.9913389914","","5000","0","130.179006585","130.177710248","-65.0889995184","-65.089358898","-65.0892983133","-65.0890601032","","5000","0","-0.376626460667","0.376626460667","-168.705860993","-169.446197998","169.087859285","169.064199706","","5000","0","74.5329567022","74.8912865482","-193.402991649","-193.720896155","118.871328765","118.828315788","","5000","0","138.062012809","138.037987191","-188.597493188","-188.562120797","50.5382228537","50.5213911312","","5000","0","180.372799214","180.369235388","-154.888273205","-154.887934692","-25.4829161638","-25.4829105413","","5000","0","195.232549883","195.231814688","-97.6152897174","-97.6168925682","-97.6161959631","-97.6159863225","","5000","0","-0.358390801165","0.358390801165","-225.107214549","-225.72137261","225.456872815","225.371714344","","5000","0","99.5239014077","99.6903830561","-258.001149082","-258.117297497","158.476973386","158.427188729","","5000","0","184.064307316","184.035692684","-251.448986773","-251.38496436","67.3887879029","67.3451632302","","5000","0","240.479348389","240.466478982","-206.502067271","-206.495477557","-33.9743025555","-33.9739799876","","5000","0","260.286293799","260.28571851","-130.141537527","-130.144468628","-130.143444188","-130.142561966","","5000","0","-0.479911635392","0.479911635392","-281.296689665","-282.208425663","281.804093334","281.701021993","","5000","0","124.268280097","124.736045581","-322.348629834","-322.764375521","198.086103011","198.022576666","","5000","0","230.034329627","230.065670373","-314.261611639","-314.246676642","84.2335545329","84.1747337483","","5000","0","300.581727669","300.567892471","-258.112320023","-258.106561736","-42.4641351195","-42.4666032616","","5000","0","325.340175355","325.339484693","-162.668236145","-162.671593879","-162.67023699","-162.669593034"
"6000","0","-1.2330648312e-05","1.2330648312e-05","-0.0612251757102","-0.061249311429","0.0612387952162","0.0612356919229","","6000","0","0.0270514241967","0.027068185818","-0.0700972715482","-0.0701142053818","0.0430471855379","0.0430446813774","","6000","0","0.0499968025922","0.0500031974078","-0.0682978049696","-0.0683047354088","0.0183021183888","0.0183004219897","","6000","0","0.06533056685","0.0653257296376","-0.056100660487","-0.0560964448723","-0.00922914120225","-0.009230049926","","6000","0","0.0707183318707","0.0707030243666","-0.035362643181","-0.0353480349377","-0.0353553898547","-0.0353552882639","","6000","0","-0.0258113789724","0.0258113789724","-56.3800309597","-56.4189716955","56.4050236094","56.3939790458","","6000","0","24.9073224575","24.936838366","-64.5535131085","-64.5812571441","39.6480996529","39.6425097762","","6000","0","46.0478073611","46.0521926389","-62.9020280291","-62.9089116594","16.8552180227","16.8557216658","","6000","0","60.1677890599","60.1666600052","-51.6665249356","-51.6670091004","-8.50087685614","-8.50003817298","","6000","0","65.1251091056","65.123959989","-32.5626462595","-32.5618882878","-32.5622786237","-32.5622559235","","6000","0","-0.132327783203","0.132327783203","-112.60881271","-112.866718113","112.748858628","112.726672195","","6000","0","49.740844033","49.893358004","-129.000674707","-129.128654321","79.2559000659","79.2392269253","","6000","0","92.0491867835","92.0508132165","-125.744235626","-125.741041211","33.6952129357","33.690063901","","6000","0","120.268325728","120.269916106","-103.275758583","-103.279112384","-16.9921991361","-16.991171731","","6000","0","130.178645548","130.178071285","-65.0889024549","-65.0894559616","-65.0893994414","-65.088958975","","6000","0","-0.413268986169","0.413268986169","-168.668308485","-169.483750506","169.086939805","169.065119186","","6000","0","74.4918426567","74.9324005936","-193.363955769","-193.759932034","118.872611959","118.827032594","","6000","0","138.04924262","138.05075738","-188.58700946","-188.572604525","50.539692661","50.5199213239","","6000","0","180.372482386","180.369552217","-154.888487293","-154.887720604","-25.4830250595","-25.4828016456","","6000","0","195.232034671","195.2323299","-97.6151918813","-97.6169904043","-97.6163245589","-97.6158577267","","6000","0","-0.399713849682","0.399713849682","-225.068111651","-225.760475508","225.457368765","225.371218394","","6000","0","99.5119344265","99.7023500373","-257.989675636","-258.128770943","158.476801073","158.427361042","","6000","0","184.047681615","184.052318385","-251.43502604","-251.398925093","67.3908627204","67.3430884127","","6000","0","240.478565808","240.467261563","-206.501961434","-206.495583394","-33.9744561269","-33.9738264162","","6000","0","260.28555196","260.28646035","-130.141405645","-130.14460051","-130.143575933","-130.142430222","","6000","0","-0.519567134364","0.519567134364","-281.253089528","-282.2520258","281.801964978","281.70315035","","6000","0","124.217099381","124.787226297","-322.299945837","-322.813059518","198.08832844","198.020351237","","6000","0","229.993552494","230.106447506","-314.22270369","-314.285584591","84.2354902202","84.172798061","","6000","0","300.576014151","300.573605989","-258.10545488","-258.113426879","-42.4652039523","-42.4655344288","","6000","0","325.339363168","325.34029688","-162.668107104","-162.67172292","-162.670468806","-162.669361218"
"10000","0","-1.32345705991e-05","1.32345705991e-05","-0.0612240332667","-0.0612504538724","0.0612388875495","0.0612355995897","","10000","0","0.0270496857002","0.0270699243144","-0.0700955255233","-0.0701159514067","0.0430473199941","0.0430445469213","","10000","0","0.0499945192422","0.0500054807578","-0.068295728038","-0.0683068123405","0.0183022477425","0.0183002926359","","10000","0","0.0653281196134","0.0653281768743","-0.0560986161278","-0.0560984892316","-0.00922900435986","-0.0092301867684","","10000","0","0.0707160540346","0.0707053022028","-0.035360912685","-0.0353497654336","-0.0353552850147","-0.035355393104","","10000","0","-0.0293663177473","0.0293663177473","-56.3766410311","-56.4223616241","56.4051828663","56.3938197889","","10000","0","24.9033916871","24.9407691363","-64.5497558907","-64.5850143619","39.6484705816","39.6421388475","","10000","0","46.0464621923","46.0535378077","-62.900622458","-62.9103172306","16.8550808096","16.855858879","","10000","0","60.167370257","60.1670788081","-51.6663453714","-51.6671886646","-8.50104638731","-8.49986864181","","10000","0","65.1246265501","65.1244425445","-32.5625503599","-32.5619841874","-32.5624695169","-32.5620650304","","10000","0","-0.145550285662","0.145550285662","-112.592672172","-112.882858652","112.747561776","112.727969047","","10000","0","49.7076578207","49.9265442162","-128.969756411","-129.159572617","79.2567049437","79.2384220475","","10000","0","92.046324608","92.053675392","-125.742576272","-125.742700565","33.6957102662","33.6895665706","","10000","0","120.267594803","120.270647031","-103.275534362","-103.279336605","-16.9925781991","-16.990792668","","10000","0","130.177913687","130.178803146","-65.0891004471","-65.0892579693","-65.0897047025","-65.0886537139","","10000","0","-0.474416087075","0.474416087075","-168.603455773","-169.548603218","169.08434877","169.067710222","","10000","0","74.4102574789","75.0139857715","-193.284980079","-193.838907724","118.874393545","118.825251009","","10000","0","138.02071388","138.07928612","-188.562742561","-188.596871424","50.5425896206","50.5170243643","","10000","0","180.372164147","180.369870456","-154.889375754","-154.886832143","-25.4833036459","-25.4825230592","","10000","0","195.231015753","195.233348818","-97.6156251373","-97.6165571483","-97.6167322381","-97.6154500475","","10000","0","-0.471557846463","0.471557846463","-224.996883457","-225.831703702","225.456239057","225.372348102","","10000","0","99.4908717541","99.7234127097","-257.967013328","-258.151433251","158.47495028","158.429211836","","10000","0","184.010711012","184.089288988","-251.402338289","-251.431612844","67.3943725559","67.3395785771","","10000","0","240.477108674","240.468718697","-206.502111167","-206.495433661","-33.9748426571","-33.973439886","","10000","0","260.284084752","260.287927557","-130.1419877","-130.144018455","-130.144017446","-130.141988709","","10000","0","-0.580015676671","0.580015676671","-281.180187136","-282.324928191","281.794523353","281.710591974","","10000","0","124.117139105","124.887186572","-322.202530955","-322.9104744","198.091628753","198.017050925","","10000","0","229.90447841","230.19552159","-314.135537308","-314.372750973","84.2382459683","84.170042313","","10000","0","300.563675112","300.585945028","-258.090564384","-258.128317375","-42.4677425711","-42.46299581","","10000","0","325.337792914","325.341867134","-162.668939653","-162.670890371","-162.671172788","-162.668657235"
"15000","0","-1.29783162708e-05","1.29783162708e-05","-0.0612236958851","-0.0612507912541","0.0612390045584","0.0612354825808","","15000","0","0.0270495001295","0.0270701098851","-0.0700947570264","-0.0701167199036","0.0430474647237","0.0430444021917","","15000","0","0.0499939360608","0.0500060639392","-0.0682946465854","-0.068307893793","0.0183023867003","0.0183001536782","","15000","0","0.0653272491026","0.0653290473851","-0.0560974055361","-0.0560996998233","-0.00922888945363","-0.00923030167462","","15000","0","0.0707150027371","0.0707063535002","-0.0353597426337","-0.0353509354849","-0.0353552122716","-0.0353554658471","","15000","0","-0.0298952202539","0.0298952202539","-56.375573832","-56.4234288232","56.4051586289","56.3938440262","","15000","0","24.9023805","24.9417803235","-64.5482587572","-64.5865114954","39.6486606476","39.6419487815","","15000","0","46.046246311","46.053753689","-62.8998522089","-62.9110874796","16.8551215499","16.8558181386","","15000","0","60.1674821888","60.1669668763","-51.6661142415","-51.6674197945","-8.50104779883","-8.49986723029","","15000","0","65.1246591996","65.124409895","-32.5624345254","-32.5621000219","-32.562529786","-32.5620047613","","15000","0","-0.146425785606","0.146425785606","-112.589301931","-112.886228892","112.746744496","112.728786328","","15000","0","49.6955211742","49.9386808627","-128.957279798","-129.17204923","79.2568638504","79.2382631408","","15000","0","92.0456595989","92.0543404011","-125.741355529","-125.743921308","33.6960404614","33.6892363753","","15000","0","120.267934393","120.27030744","-103.27519704","-103.279673926","-16.9926012907","-16.9907695764","","15000","0","130.178134988","130.178581845","-65.0890933851","-65.0892650314","-65.0897806536","-65.0885777629","","15000","0","-0.486965933542","0.486965933542","-168.587609431","-169.56444956","169.08296742","169.069091571","","15000","0","74.3812775079","75.0429657425","-193.254921869","-193.868965935","118.874619714","118.825024839","","15000","0","138.008379795","138.091620205","-188.550521087","-188.609092897","50.5438575675","50.5157564174","","15000","0","180.372954991","180.369079611","-154.889357309","-154.886850588","-25.4832288294","-25.4825978757","","15000","0","195.231410686","195.232953885","-97.6157078117","-97.616474474","-97.6168266768","-97.6153556088","","15000","0","-0.489012279284","0.489012279284","-224.976143064","-225.852444095","225.454328555","225.374258605","","15000","0","99.4857980369","99.7284864269","-257.958118072","-258.160328507","158.473259325","158.430902791","","15000","0","183.994941816","184.105058184","-251.385705604","-251.448245529","67.395452783","67.33849835","","15000","0","240.477530723","240.468296648","-206.501488222","-206.496056606","-33.9747709686","-33.9735115745","","15000","0","260.284566826","260.287445484","-130.142121285","-130.14388487","-130.144108502","-130.141897652","","15000","0","-0.586562787252","0.586562787252","-281.164510295","-282.340605033","281.789591546","281.715523781","","15000","0","124.083450965","124.920874712","-322.166237259","-322.946768096","198.092189743","198.016489935","","15000","0","229.867026506","230.232973494","-314.095209729","-314.413078552","84.2387297486","84.1695585326","","15000","0","300.559601664","300.590018475","-258.082868084","-258.136013675","-42.4686437717","-42.4620946094","","15000","0","325.338515769","325.341144278","-162.669144823","-162.670685201","-162.671340366","-162.668489658"
"20000","0","-1.27125400171e-05","1.27125400171e-05","-0.0612237877173","-0.0612506994219","0.0612390907693","0.0612353963699","","20000","0","0.027049623135","0.0270699868796","-0.0700945658331","-0.0701169110969","0.0430475987011","0.0430442682142","","20000","0","0.0499938962207","0.0500061037793","-0.0682941738638","-0.0683083665147","0.0183025241925","0.018300016186","","20000","0","0.065327069396","0.0653292270917","-0.0560967479382","-0.0561003574212","-0.0092287549228","-0.00923043620545","","20000","0","0.0707147039917","0.0707066522456","-0.0353589887689","-0.0353516893497","-0.0353551062585","-0.0353555718602","","20000","0","-0.0296851404064","0.0296851404064","-56.375565055","-56.4234376001","56.4051237759","56.3938788792","","20000","0","24.9023202311","24.9418405923","-64.5479060147","-64.5868642378","39.6487727603","39.6418366688","","20000","0","46.0463016788","46.0536983212","-62.8994857663","-62.9114539223","16.8552325136","16.855707175","","20000","0","60.1676462418","60.1668028233","-51.6658452171","-51.6676888189","-8.50095082128","-8.49996420784","","20000","0","65.1248233156","65.1242457789","-32.562175339","-32.5623592083","-32.5624723124","-32.5620622348","","20000","0","-0.14456166773","0.14456166773","-112.590230179","-112.885300644","112.746427903","112.72910292","","20000","0","49.6927622452","49.9414397917","-128.954072008","-129.17525702","79.2568771566","79.2382498346","","20000","0","92.04563457","92.05436543","-125.740660053","-125.744616784","33.6962913762","33.6889854605","","20000","0","120.26832946","120.269912374","-103.27471306","-103.280157907","-16.9924171527","-16.9909537144","","20000","0","130.178530172","130.178186661","-65.0886713312","-65.0896870852","-65.089649666","-65.0887087504","","20000","0","-0.484377306201","0.484377306201","-168.588986874","-169.563072117","169.082468419","169.069590573","","20000","0","74.375363952","75.0488792983","-193.248039802","-193.875848002","118.874547704","118.825096849","","20000","0","138.00453016","138.09546984","-188.545903238","-188.613710747","50.5444075723","50.5152064126","","20000","0","180.373610355","180.368424247","-154.888773601","-154.887434296","-25.4829219939","-25.4829047112","","20000","0","195.23203864","195.232325932","-97.6151059721","-97.6170763135","-97.6166390383","-97.6155432473","","20000","0","-0.488179931479","0.488179931479","-224.97523793","-225.853349229","225.453235004","225.375352155","","20000","0","99.4858558749","99.7284285889","-257.956028994","-258.162417585","158.472482845","158.431679271","","20000","0","183.990162339","184.109837661","-251.37936642","-251.454584713","67.3957896212","67.3381615119","","20000","0","240.478119773","240.467707598","-206.500466883","-206.497077945","-33.9743870501","-33.973895493","","20000","0","260.285393049","260.286619261","-130.141323096","-130.144683059","-130.143804287","-130.142201868","","20000","0","-0.579616477194","0.579616477194","-281.167862134","-282.337253194","281.787542093","281.717573234","","20000","0","124.077607002","124.926718675","-322.158364921","-322.954640434","198.092187112","198.016492566","","20000","0","229.856189756","230.243810244","-314.081663268","-314.426625013","84.2388147679","84.1694735134","","20000","0","300.558973178","300.590646961","-258.079233439","-258.13964832","-42.4685057552","-42.4622326259","","20000","0","325.339600365","325.340059682","-162.66817297","-162.671657054","-162.671020781","-162.668809243"
"40000","0","-1.2440852033e-05","1.2440852033e-05","-0.0612247655736","-0.0612497215656","0.061239017684","0.0612354694551","","40000","0","0.0270498836188","0.0270697263958","-0.0700952456278","-0.0701162313022","0.0430476593903","0.0430442075251","","40000","0","0.0499941228369","0.0500058771631","-0.0682944870413","-0.0683080533372","0.018302736003","0.0182998043755","","40000","0","0.0653272352012","0.0653290612865","-0.0560966337287","-0.0561004716307","-0.00922844999479","-0.00923074113347","","40000","0","0.0707147717523","0.0707065844851","-0.0353584557828","-0.0353522223359","-0.0353547535287","-0.03535592459","","40000","0","-0.0291009244111","0.0291009244111","-56.3766764334","-56.4223262217","56.4049270531","56.3940756021","","40000","0","24.9027035426","24.9414572809","-64.5486526842","-64.5861175684","39.6488052822","39.6418041468","","40000","0","46.0465168823","46.0534831177","-62.8997694046","-62.911170284","16.8554335209","16.8555061676","","40000","0","60.1679481675","60.1665008976","-51.6659231948","-51.6676108412","-8.5006707199","-8.50024430922","","40000","0","65.1251960521","65.1238730425","-32.5620215464","-32.5625130009","-32.5621609111","-32.5623736362","","40000","0","-0.140726237483","0.140726237483","-112.594894128","-112.880636695","112.746144916","112.729385907","","40000","0","49.6940039477","49.9401980892","-128.956140975","-129.173188053","79.2567014761","79.2384255151","","40000","0","92.0459024768","92.0540975232","-125.741206663","-125.744070174","33.6966598117","33.688617025","","40000","0","120.268962014","120.26927982","-103.274921005","-103.279949961","-16.9918520645","-16.9915188026","","40000","0","130.179297062","130.177419771","-65.0883929979","-65.0899654185","-65.0890389558","-65.0893194606","","40000","0","-0.472747422635","0.472747422635","-168.602263428","-169.549795564","169.082344454","169.069714537","","40000","0","74.3799081883","75.044335062","-193.253560411","-193.870327393","118.874244434","118.825400119","","40000","0","138.003881407","138.096118593","-188.545637098","-188.613976887","50.5448757973","50.5147381876","","40000","0","180.374513962","180.367520641","-154.889095457","-154.88711244","-25.4820901418","-25.4837365633","","40000","0","195.233326022","195.231038549","-97.6147899076","-97.617392378","-97.6157372757","-97.6164450099","","40000","0","-0.477313369138","0.477313369138","-224.98732812","-225.841259039","225.452168257","225.376418902","","40000","0","99.4883774204","99.7259070434","-257.959433064","-258.159013516","158.471924563","158.432237552","","40000","0","183.989681179","184.110318821","-251.37890744","-251.455043693","67.3960077744","67.3379433586","","40000","0","240.479112935","240.466714436","-206.500751391","-206.496793437","-33.9733108147","-33.9749717283","","40000","0","260.286979914","260.285032396","-130.1408518","-130.145154354","-130.142540551","-130.143465604","","40000","0","-0.562979970524","0.562979970524","-281.186057981","-282.319057347","281.786510081","281.718605246","","40000","0","124.085002087","124.91932359","-322.166797809","-322.946207546","198.09202182","198.016657858","","40000","0","229.856351524","230.243648476","-314.081102107","-314.427186174","84.2389233779","84.1693649033","","40000","0","300.5601673","300.58945284","-258.078575702","-258.140306056","-42.4672584233","-42.4634799578","","40000","0","325.341404356","325.338255692","-162.667487797","-162.672342227","-162.669350324","-162.6704797"
"80000","0","-1.30802329323e-05","1.30802329323e-05","-0.0612249032166","-0.0612495839225","0.0612387356562","0.0612357514829","","80000","0","0.0270492695452","0.0270703404694","-0.0700955035309","-0.0701159733991","0.0430473734576","0.0430444934577","","80000","0","0.0499936249367","0.0500063750633","-0.0682948234155","-0.0683077169629","0.0183024777933","0.0183000625851","","80000","0","0.065326943299","0.0653293531887","-0.0560970064729","-0.0561000988865","-0.00922863128218","-0.00923055984607","","80000","0","0.0707147149796","0.0707066412577","-0.0353588014659","-0.0353518766527","-0.0353548233321","-0.0353558547865","","80000","0","-0.0297943859816","0.0297943859816","-56.3766844616","-56.4223181936","56.4046852349","56.3943174203","","80000","0","24.9020689923","24.9420918311","-64.548823205","-64.5859470475","39.648548903","39.6420605261","","80000","0","46.0460651873","46.0539348127","-62.9000803244","-62.9108593641","16.855189724","16.8557499645","","80000","0","60.1677032595","60.1667458056","-51.6663132737","-51.6672207623","-8.50086652636","-8.50004850276","","80000","0","65.1251736618","65.1238954327","-32.5624011364","-32.5621334108","-32.5622438173","-32.56229073","","80000","0","-0.142420967461","0.142420967461","-112.594504014","-112.881026809","112.745704192","112.729826631","","80000","0","49.6923489915","49.9418530455","-128.956275496","-129.173053532","79.2562370111","79.2388899801","","80000","0","92.0449617623","92.0550382377","-125.741905055","-125.743371782","33.6962095639","33.6890672728","","80000","0","120.268477361","120.269764473","-103.275724759","-103.279146208","-16.9921942411","-16.991176626","","80000","0","130.179268089","130.177448744","-65.0891947156","-65.0891637008","-65.089192664","-65.0891657524","","80000","0","-0.475991249709","0.475991249709","-168.60103892","-169.551020071","169.081685268","169.070373723","","80000","0","74.3769660181","75.0472772322","-193.253235868","-193.870651935","118.873616865","118.826027688","","80000","0","138.00216806","138.09783194","-188.546450361","-188.613163624","50.5442942093","50.5153197756","","80000","0","180.37376696","180.368267642","-154.890342113","-154.885865784","-25.4826528047","-25.4831739004","","80000","0","195.233124264","195.231240307","-97.6158672095","-97.6163150761","-97.6159538324","-97.6162284532","","80000","0","-0.481023892861","0.481023892861","-224.98619282","-225.842394339","225.451343807","225.377243352","","80000","0","99.4855133133","99.7287711506","-257.959870395","-258.158576185","158.470985643","158.433176473","","80000","0","183.987527008","184.112472992","-251.380098513","-251.45385262","67.395179362","67.3387717711","","80000","0","240.478131619","240.467695752","-206.502417315","-206.495127513","-33.9740549595","-33.9742275836","","80000","0","260.286906844","260.285105466","-130.142384828","-130.143621327","-130.14285927","-130.143146885","","80000","0","-0.56717840956","0.56717840956","-281.185094465","-282.320020862","281.785507296","281.719608031","","80000","0","124.081145282","124.923180395","-322.166967193","-322.946038162","198.091109537","198.017570141","","80000","0","229.853474871","230.246525129","-314.082140831","-314.42614745","84.2379078484","84.1703804329","","80000","0","300.559007474","300.590612666","-258.080286283","-258.138595476","-42.4681743806","-42.4625640005","","80000","0","325.341435897","325.338224151","-162.669529345","-162.670300678","-162.669831809","-162.669998215"
"Circuit Electric Power: W <Value> "
"Case Range","1","","","","","","","","","","","","","","2","","","","","","","","","","","","","","3","","","","","","","","","","","","","","4","","","","","","","","","","","","","","5","","","","","","","","","","","","","","6","","","","","","","","","","","","","","7","","","","","","","","","","","","","","8","","","","","","","","","","","","","","9","","","","","","","","","","","","","","10","","","","","","","","","","","","","","11","","","","","","","","","","","","","","12","","","","","","","","","","","","","","13","","","","","","","","","","","","","","14","","","","","","","","","","","","","","15","","","","","","","","","","","","","","16","","","","","","","","","","","","","","17","","","","","","","","","","","","","","18","","","","","","","","","","","","","","19","","","","","","","","","","","","","","20","","","","","","","","","","","","","","21","","","","","","","","","","","","","","22","","","","","","","","","","","","","","23","","","","","","","","","","","","","","24","","","","","","","","","","","","","","25","","","","","","","","","","","","","","26","","","","","","","","","","","","","","27","","","","","","","","","","","","","","28","","","","","","","","","","","","","","29","","","","","","","","","","","","","","30","","","","","","","","","","","","",""
