"Study title: REF_OnLoad_FPref_121"
"Torque: Nm <Value> "
"Case Range","1","","","2","","","3","","","4","","","5","","","6","","","7","","","8","","","9","","","10","","","11","","","12","","","13","","","14","","","15","","","16","","","17","","","18","","","19","","","20","","","21","","","22","","","23","","","24","","","25","","","26","","","27","","","28","","","29","","","30","",""
"Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque","","Time s","Torque"
"0.0006640625","-522.058039537","423.112335594","118.276359121","","0.0006640625","-522.06092553","422.982655006","118.468454715","","0.0006640625","-522.008827529","423.028358941","118.383207052","","0.0006640625","-521.957210176","423.10815048","118.24948314","","0.0006640625","-521.913553043","423.207772285","118.087012372","","0.0006640625","-626.61026597","165.185991775","521.861482553","","0.0006640625","-610.55227989","164.823850911","538.41570883","","0.0006640625","-546.438534332","198.349136389","498.212645845","","0.0006640625","-493.409392559","299.205890035","367.035541352","","0.0006640625","-386.890804908","391.955702062","153.882149771","","0.0006640625","-703.738604173","50.9214247679","753.943182713","","0.0006640625","-566.94119024","18.0504493155","712.523478319","","0.0006640625","-474.65481793","29.7554150617","644.866999868","","0.0006640625","-437.391895378","128.471965388","543.621906169","","0.0006640625","-310.633597065","387.632791261","196.345459208","","0.0006640625","-504.50887767","-1.0435303156","708.435044931","","0.0006640625","-424.114188351","-65.4089449828","703.68682364","","0.0006640625","-310.330121766","-170.5347482","647.969276413","","0.0006640625","-218.24846144","-163.278136843","603.207492923","","0.0006640625","-343.325815091","435.753887386","201.785494355","","0.0006640625","-528.507875872","-69.2315984338","753.822646849","","0.0006640625","-399.184526601","-182.438218018","631.613546692","","0.0006640625","-332.092047809","-320.809458622","705.893757517","","0.0006640625","-89.2547348376","-397.557003944","649.3726657","","0.0006640625","-401.828526522","486.766497831","199.654038795","","0.0006640625","-499.473664486","-183.20441701","700.12287886","","0.0006640625","-399.692354782","-244.99629414","665.756594449","","0.0006640625","-314.154761797","-416.972041825","808.937563977","","0.0006640625","-72.5284588687","-532.071438298","669.989622679","","0.0006640625","-457.944248533","531.727745154","194.854901542"
"0.000671875","-536.559027064","367.873818957","147.227685689","","0.000671875","-536.590060431","367.76537614","147.410908998","","0.000671875","-536.523465626","367.805032412","147.309915048","","0.000671875","-536.449531621","367.872821909","147.161873271","","0.000671875","-536.379882218","367.95779543","146.990155477","","0.000671875","-656.604044678","135.931689002","546.729845105","","0.000671875","-618.114104193","133.012372279","561.225635714","","0.000671875","-570.212951542","170.628003083","503.24612759","","0.000671875","-512.832135705","261.750523925","348.375991636","","0.000671875","-411.539812004","338.884066554","140.291674109","","0.000671875","-649.071239068","42.0542823075","766.408524527","","0.000671875","-484.849271446","3.2745512979","706.562367745","","0.000671875","-408.386091425","-17.9050401957","644.686667395","","0.000671875","-458.966169971","150.353306176","544.377179534","","0.000671875","-337.264788071","348.476811027","80.7643757366","","0.000671875","-488.861446147","-16.1239311121","748.975317805","","0.000671875","-385.294104228","-97.9436635279","663.420377721","","0.000671875","-284.784295265","-238.492803015","641.420166672","","0.000671875","-252.477416437","-100.828609993","615.010861282","","0.000671875","-388.744295152","429.704830991","63.9325512203","","0.000671875","-466.944807866","-140.898510857","700.398054331","","0.000671875","-381.458704799","-190.891479841","642.870835444","","0.000671875","-304.961370382","-359.398715321","761.452900831","","0.000671875","-138.414833334","-316.191015045","641.606834148","","0.000671875","-457.194944087","494.416804917","56.3387067222","","0.000671875","-487.760207552","-209.552744742","740.977692961","","0.000671875","-408.284945034","-298.117457262","751.995774704","","0.000671875","-274.619003485","-432.682585141","854.688145679","","0.000671875","-121.022590524","-438.030926151","677.982985191","","0.000671875","-461.106405181","512.212574929","61.2888229957"
"0.0006796875","-562.701231433","323.922779761","173.601150424","","0.0006796875","-562.720705274","323.815978141","173.758985086","","0.0006796875","-562.65024638","323.844711617","173.643697362","","0.0006796875","-562.576379638","323.90046062","173.489446076","","0.0006796875","-562.510275218","323.976847358","173.318710399","","0.0006796875","-689.739330423","112.369827984","563.013696728","","0.0006796875","-637.947255371","107.932663106","563.646260109","","0.0006796875","-590.823629117","137.594719049","490.041620871","","0.0006796875","-536.921312089","209.939125308","321.949012402","","0.0006796875","-437.302781711","278.887441967","111.719208689","","0.0006796875","-580.599534098","14.4644038285","732.393058318","","0.0006796875","-461.813378485","-25.0353250159","670.456643531","","0.0006796875","-386.268660489","-86.500813174","619.695036124","","0.0006796875","-480.473497424","113.723667303","513.210924843","","0.0006796875","-370.090539409","282.168939336","-28.2150185492","","0.0006796875","-457.215764132","-78.8725832322","706.89898912","","0.0006796875","-361.59368047","-144.109310321","590.331026628","","0.0006796875","-290.065374295","-298.454481911","657.814027851","","0.0006796875","-323.189999195","-81.803978443","583.87927476","","0.0006796875","-358.916466322","312.872642191","-89.655580041","","0.0006796875","-452.082071345","-173.629553471","690.091951737","","0.0006796875","-390.379083286","-260.346589719","703.950176104","","0.0006796875","-277.697433407","-398.454911222","765.72781988","","0.0006796875","-208.1604141","-270.944811293","592.357883923","","0.0006796875","-329.920385347","326.577515948","-114.087314959","","0.0006796875","-476.511572751","-227.676975269","742.808580602","","0.0006796875","-415.451426742","-377.32375079","832.837021041","","0.0006796875","-242.70173785","-452.161747092","855.109995285","","0.0006796875","-188.496412304","-350.344336883","632.624157413","","0.0006796875","-280.610821765","333.495461725","-123.402506156"
"0.0006875","-583.311653002","288.39768927","183.439465289","","0.0006875","-583.327805382","288.281738922","183.595147884","","0.0006875","-583.250305401","288.296675371","183.486625209","","0.0006875","-583.170645892","288.342454592","183.338818097","","0.0006875","-583.099411392","288.409573294","183.174848211","","0.0006875","-680.102592651","52.7280439965","570.604450495","","0.0006875","-657.118276433","81.0842741104","554.612793657","","0.0006875","-613.546405554","91.6642941563","473.586306445","","0.0006875","-558.641073302","152.645339842","303.831722491","","0.0006875","-459.53194755","224.26160117","80.8681641149","","0.0006875","-538.81761846","-32.8220905827","690.705149902","","0.0006875","-403.004983947","-82.0999460577","560.341399507","","0.0006875","-390.320288368","-149.107204896","552.376921784","","0.0006875","-493.992647535","50.663201873","437.678106513","","0.0006875","-344.053667994","186.603957926","-99.1540754238","","0.0006875","-417.325606899","-147.155991382","616.806899715","","0.0006875","-368.539040578","-199.095401698","597.478838647","","0.0006875","-314.217100624","-326.144885331","648.847943682","","0.0006875","-389.954794234","-91.9176656369","496.056790553","","0.0006875","-182.320619661","125.125333265","-220.717509969","","0.0006875","-442.868265083","-207.466103531","675.903066319","","0.0006875","-408.468321877","-353.280484781","776.467337138","","0.0006875","-278.696942552","-419.155704448","733.342089058","","0.0006875","-318.551099825","-193.191718651","501.217583932","","0.0006875","7.90401285976","67.2502066322","-294.98947225","","0.0006875","-464.657419513","-251.8563687","730.721605166","","0.0006875","-350.204961109","-401.312988382","793.276261671","","0.0006875","-152.264153504","-511.32909229","763.890527747","","0.0006875","-269.028304408","-239.756528304","524.616815237","","0.0006875","181.96579123","18.5279071718","-356.175508141"
"0.0006953125","-609.154070125","265.788628942","213.339013723","","0.0006953125","-609.215199996","265.67810451","213.520159588","","0.0006953125","-609.130789848","265.684805023","213.396424943","","0.0006953125","-609.030586304","265.718937479","213.227022455","","0.0006953125","-608.930788271","265.775950914","213.03863647","","0.0006953125","-672.57113395","11.4817853518","572.302421188","","0.0006953125","-662.733336629","43.7541588994","525.700599859","","0.0006953125","-627.428325167","36.365204834","438.88367858","","0.0006953125","-562.965603301","82.8402938794","268.304481164","","0.0006953125","-478.969116133","160.267352556","63.6935622389","","0.0006953125","-427.693524244","-97.0119321737","574.529100827","","0.0006953125","-369.740993378","-133.634926267","472.080477901","","0.0006953125","-426.66573231","-196.379663583","499.267281439","","0.0006953125","-517.086601539","-19.7933623565","344.103184006","","0.0006953125","-256.309894671","57.8626177549","-125.571297695","","0.0006953125","-410.264059805","-190.208794232","591.368460089","","0.0006953125","-390.85939898","-316.36047065","663.331699157","","0.0006953125","-340.880544696","-321.967005149","575.310084811","","0.0006953125","-443.261834507","-101.15355285","372.155349943","","0.0006953125","52.6485176689","-88.9824412222","-299.475864242","","0.0006953125","-429.533939595","-243.578423798","651.199925917","","0.0006953125","-389.561305906","-391.974138373","750.342324281","","0.0006953125","-282.812427775","-435.984386479","646.69591122","","0.0006953125","-389.156232981","-156.376506269","419.621395829","","0.0006953125","387.876219488","-218.943276811","-435.521653531","","0.0006953125","-453.664583666","-283.035686867","714.472496492","","0.0006953125","-257.120976551","-409.433216601","703.645925317","","0.0006953125","-126.49404065","-552.52024475","661.599989516","","0.0006953125","-306.260245313","-174.936840521","432.447818668","","0.0006953125","683.282422234","-314.252832999","-545.363344038"
"0.000703125","-645.261455776","261.029724063","245.698685493","","0.000703125","-645.286706555","260.881491542","245.839720552","","0.000703125","-645.218474946","260.871317265","245.711973905","","0.000703125","-645.146343321","260.902502147","245.550389458","","0.000703125","-645.080493579","260.969055894","245.378228963","","0.000703125","-656.907382823","-17.3121539298","539.279338089","","0.000703125","-632.710578883","-7.8905977409","462.560230757","","0.000703125","-627.27214186","-22.5675399483","383.850565884","","0.000703125","-544.450052446","6.01798897205","225.008702854","","0.000703125","-491.399938192","94.1221722669","67.9265777982","","0.000703125","-411.758392735","-141.176325687","504.664980295","","0.000703125","-391.158846709","-223.737017998","504.244564449","","0.000703125","-469.065645117","-219.020787655","458.487212319","","0.000703125","-469.978068853","-124.203003136","249.18034256","","0.000703125","-203.307417636","-58.3338276136","-113.449297593","","0.000703125","-406.299961932","-224.409931387","563.970079602","","0.000703125","-385.414595794","-355.048802376","630.334527192","","0.000703125","-359.010846122","-344.19607501","525.717682857","","0.000703125","-434.40441097","-162.850153253","329.84013769","","0.000703125","188.458868238","-239.861389987","-301.855217174","","0.000703125","-422.926933901","-285.253594615","630.273921559","","0.000703125","-357.909550627","-412.78132639","691.096590464","","0.000703125","-272.038101147","-466.507227776","589.311604251","","0.000703125","-349.612660655","-215.077258039","372.228974146","","0.000703125","589.010924386","-427.002306754","-481.532179441","","0.000703125","-461.750892312","-386.566788394","762.621869919","","0.000703125","-239.414419237","-452.89615454","699.340264304","","0.000703125","-135.879455972","-547.454365346","598.089398943","","0.000703125","-258.783173177","-227.394106917","393.837063817","","0.000703125","984.847620052","-594.347688741","-659.005131534"
"0.0007109375","-644.052949692","245.563304133","261.022970417","","0.0007109375","-643.946189065","245.336406743","261.04608429","","0.0007109375","-643.946979659","245.391851129","260.950630257","","0.0007109375","-643.974561362","245.504480612","260.850378801","","0.0007109375","-644.026569357","245.659651111","260.761024577","","0.0007109375","-599.685246299","-40.8996349743","482.96458861","","0.0007109375","-554.03259706","-94.3212907868","417.820724152","","0.0007109375","-557.728638448","-86.6032424186","331.915512871","","0.0007109375","-495.098418833","-59.2789836138","206.553104335","","0.0007109375","-491.574626618","64.1395928531","98.5774592932","","0.0007109375","-400.724183424","-166.866706985","480.490219702","","0.0007109375","-395.062230273","-268.595304437","524.073084429","","0.0007109375","-423.255466921","-249.941711592","436.698083486","","0.0007109375","-329.223684742","-254.942171496","190.575630953","","0.0007109375","-202.836522264","-121.898234322","-49.9192430837","","0.0007109375","-400.13347042","-266.314001814","560.229072668","","0.0007109375","-382.590825396","-391.851910116","643.833521797","","0.0007109375","-362.178260178","-367.11728538","526.456448381","","0.0007109375","-310.481243284","-306.369386304","284.443417895","","0.0007109375","188.436148078","-314.454552742","-226.446496183","","0.0007109375","-455.620376716","-405.913890764","732.431974346","","0.0007109375","-242.692175913","-421.532819408","594.260160968","","0.0007109375","-232.127496188","-450.025268926","543.690083128","","0.0007109375","-264.157507917","-284.923798203","366.824104203","","0.0007109375","588.472505907","-498.141254482","-408.827444573","","0.0007109375","-353.34437096","-415.649518309","664.319516019","","0.0007109375","-223.321345207","-497.162947387","707.493313966","","0.0007109375","-135.903566242","-535.055791508","576.971680904","","0.0007109375","-176.796834347","-330.091541051","378.898459138","","0.0007109375","981.703935439","-678.731442378","-568.378662056"
"0.00071875","-607.026299671","213.092904145","264.988194263","","0.00071875","-606.892427881","212.866825839","265.034178056","","0.00071875","-606.906144248","212.947395939","264.965652276","","0.00071875","-606.954868653","213.086882888","264.886078386","","0.00071875","-607.033249382","213.264706757","264.809158892","","0.00071875","-547.703296524","-58.5234788529","473.206517395","","0.00071875","-506.1897722","-151.381857286","435.685046016","","0.00071875","-484.635384254","-150.367039878","360.323643814","","0.00071875","-449.819284648","-96.1619622556","260.171633925","","0.00071875","-478.336711247","59.9490654407","164.480417647","","0.00071875","-397.868344468","-202.367725746","520.478134421","","0.00071875","-405.330322748","-296.30232369","575.553727385","","0.00071875","-370.024351822","-303.852251994","469.083659572","","0.00071875","-225.607270239","-380.13226547","206.555191465","","0.00071875","-254.636969792","-133.992361265","66.1138851554","","0.00071875","-436.510541317","-375.031577243","692.187320523","","0.00071875","-368.764358285","-407.547493302","656.932752445","","0.00071875","-332.28872314","-406.46233433","563.053034166","","0.00071875","-164.184116747","-446.821336624","286.358965591","","0.00071875","52.5076944902","-311.424958068","-74.9429879818","","0.00071875","-425.782167986","-447.800133279","748.457877472","","0.00071875","-217.288080343","-453.595479073","619.807601187","","0.00071875","-142.775154839","-490.319372241","541.492291693","","0.00071875","-131.93398012","-409.934794097","400.339447459","","0.00071875","384.921939601","-448.766715402","-197.156584444","","0.00071875","-317.999635231","-458.867912604","671.926461631","","0.00071875","-197.907487678","-524.160980299","722.829084771","","0.00071875","-99.8592080192","-579.956849359","603.90220869","","0.00071875","-63.3843852248","-445.798870925","418.644850235","","0.00071875","674.908239544","-560.06080233","-285.448414249"
"0.0007265625","-581.203155037","183.582156503","287.525657001","","0.0007265625","-581.08486717","183.380271837","287.576378285","","0.0007265625","-581.077651269","183.453841132","287.507732758","","0.0007265625","-581.102075322","183.579217535","287.427020053","","0.0007265625","-581.151983547","183.736564175","287.345659314","","0.0007265625","-497.403706547","-135.58178101","485.689015761","","0.0007265625","-459.406981254","-185.833270447","449.913579659","","0.0007265625","-418.753401069","-191.889185077","389.346161868","","0.0007265625","-413.87375199","-114.143953795","317.106379735","","0.0007265625","-458.233690149","76.8720208963","228.119244251","","0.0007265625","-429.396424734","-287.912490527","635.053196368","","0.0007265625","-411.026275889","-325.150101547","632.763204635","","0.0007265625","-314.537096912","-386.554110323","516.71391207","","0.0007265625","-182.458725755","-451.265926219","282.14044626","","0.0007265625","-342.24070263","-107.526600409","194.66220755","","0.0007265625","-444.540798631","-419.800613312","753.087537035","","0.0007265625","-345.44672815","-422.309252924","671.025106361","","0.0007265625","-264.130069158","-465.156533445","610.935857798","","0.0007265625","-49.192738071","-578.716595021","304.84951148","","0.0007265625","-182.395711983","-231.03924919","140.463210278","","0.0007265625","-303.362805448","-433.180181716","642.745584948","","0.0007265625","-192.613322983","-482.778868379","676.368663317","","0.0007265625","-97.1456345011","-567.242301667","627.742916042","","0.0007265625","30.5013907575","-625.65801288","363.331531626","","0.0007265625","5.05589995946","-306.510851924","88.5751569293","","0.0007265625","-300.049434201","-493.831226438","707.894007202","","0.0007265625","-163.941533355","-550.790445331","755.390712652","","0.0007265625","-45.7837085331","-664.370448905","670.220365539","","0.0007265625","47.0371015739","-566.742543248","456.984203452","","0.0007265625","176.64849648","-371.866935302","45.6568574934"
"0.000734375","-561.08220164","173.768831081","323.396834691","","0.000734375","-560.977093173","173.55591029","323.469974721","","0.000734375","-560.973153593","173.630735462","323.411793876","","0.000734375","-560.996791245","173.759783908","323.335532488","","0.000734375","-561.041839108","173.922255083","323.249700503","","0.000734375","-439.846690913","-167.659545707","487.333142727","","0.000734375","-398.185544312","-231.863956887","464.346193413","","0.000734375","-373.997753719","-220.491565436","425.355512708","","0.000734375","-393.492616945","-118.186586071","368.046661125","","0.000734375","-436.73184823","108.520227314","282.853664284","","0.000734375","-425.213295652","-319.545705565","680.516917076","","0.000734375","-383.40696421","-361.085488205","671.502364869","","0.000734375","-271.149955276","-453.36337991","570.620568145","","0.000734375","-169.699291396","-475.714954343","360.413086337","","0.000734375","-368.746694185","-36.5451413483","289.90751605","","0.000734375","-415.063876292","-431.721892928","759.117401885","","0.000734375","-219.172819381","-437.864429615","643.332603223","","0.000734375","-187.954137278","-520.568389746","693.51203034","","0.000734375","36.3850338824","-695.753063105","326.465062393","","0.000734375","-358.974313352","-100.542028415","327.119803038","","0.000734375","-281.890309906","-453.679268144","676.137130388","","0.000734375","-152.284170881","-529.308407009","764.541692301","","0.000734375","-52.4194950116","-643.784771691","734.033155442","","0.000734375","137.049264588","-762.248447687","372.283266189","","0.000734375","-330.602547858","-127.647412808","345.916618667","","0.000734375","-280.506842265","-527.805075989","757.077742491","","0.000734375","-105.786876583","-601.349434043","810.048971611","","0.000734375","2.03310888936","-740.787491693","734.568514804","","0.000734375","235.518202455","-786.251795683","375.81159905","","0.000734375","-280.414971196","-140.498067534","355.206742028"
"0.0007421875","-536.336954141","147.155109279","368.218080994","","0.0007421875","-536.238241753","146.960291148","368.306474714","","0.0007421875","-536.236302325","147.048047619","368.245161857","","0.0007421875","-536.261482451","147.186471857","368.162072991","","0.0007421875","-536.312806184","147.355677484","368.072382028","","0.0007421875","-410.990280931","-197.150890688","518.004227111","","0.0007421875","-361.885662268","-256.344208133","499.404862169","","0.0007421875","-338.703197203","-250.74576742","461.236123539","","0.0007421875","-376.528335574","-114.84336612","419.610118624","","0.0007421875","-410.355621865","136.322111084","342.114228959","","0.0007421875","-406.620494994","-358.458666357","710.996072599","","0.0007421875","-336.272857277","-405.132203663","691.112601901","","0.0007421875","-216.418417275","-501.549113962","587.953505024","","0.0007421875","-176.344460767","-456.49718389","437.200064605","","0.0007421875","-336.926479645","73.7028190539","356.527481859","","0.0007421875","-290.294028735","-413.203547831","674.119943239","","0.0007421875","-157.709504516","-485.83076987","753.537975676","","0.0007421875","-135.215869659","-582.248185402","753.974434268","","0.0007421875","47.3445299305","-722.189641622","398.914438812","","0.0007421875","-386.54788816","51.2512503695","440.705598995","","0.0007421875","-254.182119666","-489.158069153","741.508578123","","0.0007421875","-103.136855491","-586.797150168","851.800298232","","0.0007421875","-28.6665461409","-689.103541535","788.221538434","","0.0007421875","224.992879801","-869.554527767","354.59317459","","0.0007421875","-452.554662305","40.3403724201","507.712935197","","0.0007421875","-238.279069632","-565.774385541","820.421945464","","0.0007421875","-37.7324662728","-765.488786703","859.901046066","","0.0007421875","34.5882044497","-776.22872994","738.022482796","","0.0007421875","356.591067907","-912.859297703","316.028339077","","0.0007421875","-458.489882812","42.5039252297","532.938994774"
"0.00075","-523.058548522","118.051048465","423.596876975","","0.00075","-522.982329714","117.876610804","423.699154961","","0.00075","-522.966105428","117.975703907","423.627149961","","0.00075","-522.970674183","118.118987078","423.530338574","","0.00075","-522.99362755","118.283769601","423.422166242","","0.00075","-378.662238544","-226.261419428","550.908564451","","0.00075","-340.39601218","-264.384376668","542.378184094","","0.00075","-321.455716357","-261.704822145","500.18060734","","0.00075","-364.509237293","-97.2391542327","471.461064266","","0.00075","-386.266801913","149.447585932","395.228374176","","0.00075","-362.439276721","-378.184296519","701.481982218","","0.00075","-252.142006538","-447.083875381","694.961066816","","0.00075","-171.651830903","-531.139493567","598.091560155","","0.00075","-184.378841714","-394.707186411","502.71303165","","0.00075","-308.011041875","186.998417976","393.057603117","","0.00075","-229.650236971","-434.984827886","691.772068371","","0.00075","-120.99915996","-515.627512756","805.897779621","","0.00075","-67.6964701696","-666.061046578","715.749969694","","0.00075","2.7115539789","-661.292588248","490.49664514","","0.00075","-338.613045629","188.452689192","442.97498461","","0.00075","-201.12892699","-537.773199991","836.819194211","","0.00075","-58.8294868433","-702.006128508","880.050409168","","0.00075","-5.53267182837","-725.462088502","787.885429754","","0.00075","228.702645294","-838.004284036","402.510240956","","0.00075","-394.017922548","181.053978009","497.062888885","","0.00075","-152.244321754","-617.552869849","910.427930074","","0.00075","-5.7590925616","-827.73668486","868.203818503","","0.00075","71.0437681218","-773.697191026","636.232462528","","0.00075","450.218388671","-957.410056288","270.245920775","","0.00075","-448.576413019","172.437913955","545.248923196"
"0.0007578125","-521.559110891","91.2864658479","479.730862903","","0.0007578125","-521.496310205","91.1137731354","479.811941469","","0.0007578125","-521.474562663","91.225394941","479.739837478","","0.0007578125","-521.469726653","91.3803507515","479.647243333","","0.0007578125","-521.483420125","91.555478473","479.549065923","","0.0007578125","-327.985838439","-242.263878583","574.497637118","","0.0007578125","-329.63361207","-270.150609996","588.795340008","","0.0007578125","-304.92605151","-257.112727205","541.462994787","","0.0007578125","-341.537510002","-90.7219194648","511.130751041","","0.0007578125","-399.826168121","140.422814995","449.655986359","","0.0007578125","-306.020644145","-396.46863176","691.580048007","","0.0007578125","-199.589296097","-449.91115268","701.631687038","","0.0007578125","-139.267303201","-545.10064481","617.505027117","","0.0007578125","-195.322659381","-321.968744659","577.951877577","","0.0007578125","-291.344527718","214.344206402","391.302840273","","0.0007578125","-174.853135782","-489.622331642","790.396488941","","0.0007578125","-88.6213722243","-605.673945908","831.431359566","","0.0007578125","-30.9696750978","-699.791846756","690.587303129","","0.0007578125","-56.0841255934","-535.567200124","586.112309565","","0.0007578125","-295.546799868","255.277450154","403.414612784","","0.0007578125","-135.755130579","-578.870087562","884.983346468","","0.0007578125","-26.7838239895","-753.015498703","829.142194369","","0.0007578125","22.9443191378","-754.902853381","703.340327163","","0.0007578125","147.220611816","-704.904412211","494.617300412","","0.0007578125","-247.840447999","266.162217928","378.91462015","","0.0007578125","-83.9225199312","-627.381009504","866.281941324","","0.0007578125","13.014657193","-844.773202003","825.762034678","","0.0007578125","98.0624408594","-744.634642282","519.286930976","","0.0007578125","404.37557921","-825.277601413","321.381263697","","0.0007578125","-269.231351794","254.808287726","383.337421838"
"0.000765625","-520.65289244","68.2018636875","508.92270347","","0.000765625","-520.567445754","68.0492867179","509.019990586","","0.000765625","-520.54041388","68.1563643535","508.948534472","","0.000765625","-520.532487919","68.3004409859","508.848564371","","0.000765625","-520.548188124","68.4602241474","508.73971534","","0.000765625","-317.238817551","-254.690474352","635.744023521","","0.000765625","-282.709600962","-269.922918279","619.008957073","","0.000765625","-290.987918012","-242.935051881","591.973450795","","0.000765625","-323.591401759","-81.0914053116","555.336125764","","0.000765625","-406.362809484","132.251389159","477.712614292","","0.000765625","-241.37723358","-430.630927545","737.033008695","","0.000765625","-160.272513161","-460.028929964","703.740877768","","0.000765625","-112.527696394","-528.531127048","635.153300643","","0.000765625","-188.867826945","-243.947266428","621.458600658","","0.000765625","-264.946862845","208.824643815","368.200829343","","0.000765625","-128.53619455","-514.39597952","811.855481089","","0.000765625","-47.9095949309","-651.557118408","769.768349507","","0.000765625","2.26267281193","-694.75757272","629.950095157","","0.000765625","-96.3998702653","-386.598093043","649.900758359","","0.000765625","-160.88983865","270.226953782","276.548461096","","0.000765625","-81.472609362","-571.979941538","802.704251123","","0.000765625","-4.49626092666","-785.267512234","804.238282224","","0.000765625","55.0267054964","-763.528591124","571.095844828","","0.000765625","77.2255530984","-508.693886046","547.842883589","","0.000765625","-78.4295876576","299.833379999","211.97875588","","0.000765625","-54.244657568","-635.13363028","841.704214919","","0.000765625","42.1382908799","-782.37647606","627.063972117","","0.000765625","111.3244685","-693.998173174","459.477697883","","0.000765625","291.868930536","-584.227304908","379.026964302","","0.000765625","4.2702781229","281.784156638","109.364138888"
"0.0007734375","-535.69488574","42.2947851861","543.958288155","","0.0007734375","-535.676420058","42.1322754696","544.123334992","","0.0007734375","-535.623593625","42.2399070292","544.021195016","","0.0007734375","-535.581584842","42.3892523871","543.882610037","","0.0007734375","-535.55246882","42.5569576142","543.723634837","","0.0007734375","-320.253922781","-268.80903398","675.837213603","","0.0007734375","-275.098674191","-286.462298598","650.263606889","","0.0007734375","-284.638799001","-233.586206288","621.688697576","","0.0007734375","-319.288600236","-77.988877377","572.333773322","","0.0007734375","-402.939221567","99.6449714726","466.968956602","","0.0007734375","-157.582830063","-428.716532788","697.085708003","","0.0007734375","-126.081816241","-519.526507003","697.006618288","","0.0007734375","-104.897447129","-483.284958973","648.861921861","","0.0007734375","-175.024889411","-179.42464482","611.417219627","","0.0007734375","-229.595955688","154.494669215","307.367126016","","0.0007734375","-78.0010194464","-502.417799278","725.57345956","","0.0007734375","-20.8511409353","-662.858717615","729.765507875","","0.0007734375","17.8710111726","-644.80195723","577.163442543","","0.0007734375","-104.486155922","-264.217377577","639.800808906","","0.0007734375","9.50410175367","216.396443289","103.571117454","","0.0007734375","-53.1997871232","-597.218099594","777.486070696","","0.0007734375","12.1212668606","-749.222972125","722.592214088","","0.0007734375","77.8254857041","-687.934629742","434.458266727","","0.0007734375","24.5939266781","-335.773641751","560.27033228","","0.0007734375","188.652830662","231.71489451","-53.1912022424","","0.0007734375","-35.7382321601","-779.095015413","889.846183297","","0.0007734375","59.1477478376","-751.402148402","564.928361218","","0.0007734375","148.391867263","-640.671107766","338.423904726","","0.0007734375","198.967471131","-365.292762767","402.106987845","","0.0007734375","339.647924103","228.246579089","-223.511803723"
"0.00078125","-572.179713964","14.4201129015","576.567510945","","0.00078125","-572.11313233","14.2661209556","576.667895963","","0.00078125","-572.06490579","14.3538011626","576.562652389","","0.00078125","-572.035918777","14.4795004788","576.43576935","","0.00078125","-572.028884878","14.6241440227","576.302394036","","0.00078125","-308.237275974","-281.676829985","671.212374974","","0.00078125","-266.787309602","-316.479417737","641.121084301","","0.00078125","-279.447665103","-242.019502737","618.418398373","","0.00078125","-308.946042636","-106.242183428","541.623857293","","0.00078125","-394.619393931","33.4274724673","430.663071021","","0.00078125","-100.776966485","-420.046866019","645.026852957","","0.00078125","-62.4301315387","-522.670490055","639.267527651","","0.00078125","-101.983398756","-427.786226636","631.65589509","","0.00078125","-122.560319474","-166.586064339","530.061906457","","0.00078125","-174.56213083","50.2012048492","212.009499803","","0.00078125","-54.8684547961","-537.509870308","699.598772385","","0.00078125","-1.7007955287","-662.296068112","693.675987982","","0.00078125","22.3550746878","-583.639741985","561.134466235","","0.00078125","-49.3373604735","-236.881069938","573.418326181","","0.00078125","144.115980238","75.8835517421","-84.4216129686","","0.00078125","-34.1265966718","-748.447496779","820.705768506","","0.00078125","39.7376173589","-673.95734875","542.516677881","","0.00078125","97.8094464486","-597.649324978","325.993310161","","0.00078125","59.7681792428","-293.276742676","507.605332297","","0.00078125","421.074642797","78.0733720156","-344.876426698","","0.00078125","-18.5650285552","-822.274191569","823.151904748","","0.00078125","81.9354457801","-712.908767139","523.845035815","","0.00078125","180.081719911","-514.00194059","299.650883202","","0.00078125","258.19354833","-302.413795451","292.165043404","","0.00078125","667.385700102","75.7986270046","-604.821646023"
